Date,Open,High,Low,Close,Adj Close,Volume,abs_bins,pct_change,pct_change_bins
2018-06-29,75.38999938964844,76.12000274658203,74.58000183105469,74.58000183105469,70.9124526977539,3004500,2,,
2018-07-02,74.33000183105469,74.44999694824219,72.83999633789062,74.3499984741211,70.69375610351562,2745600,2,-0.00308398164771595,1.0
2018-07-03,74.33000183105469,74.9000015258789,73.55000305175781,73.62999725341797,70.00917053222656,1185700,2,-0.009683943987621402,1.0
2018-07-05,73.9800033569336,74.30999755859375,73.26000213623047,73.73999786376953,70.11376953125,2141200,2,0.0014939646129954465,2.0
2018-07-06,73.83000183105469,74.38999938964844,73.19999694824219,74.27999877929688,70.62720489501953,1442500,2,0.007323039478858817,2.0
2018-07-09,74.56999969482422,75.41999816894531,74.4000015258789,75.20999908447266,71.511474609375,2397500,3,0.012520198175272279,3.0
2018-07-10,75.69000244140625,75.76000213623047,74.9000015258789,75.70999908447266,71.98689270019531,2094500,3,0.006648052201654986,2.0
2018-07-11,74.54000091552734,74.75,73.02999877929688,74.27999877929688,70.62720489501953,3230700,2,-0.018887865836324624,0.0
2018-07-12,74.6500015258789,75.08000183105469,74.20999908447266,74.69000244140625,71.01704406738281,1257400,3,0.00551970475023289,2.0
2018-07-13,74.77999877929688,76.77999877929688,74.77999877929688,75.87999725341797,72.1485366821289,3106100,3,0.015932451106093648,3.0
2018-07-16,75.75,76.22000122070312,75.22000122070312,75.4800033569336,71.7682113647461,1586500,3,-0.005271401040626178,1.0
2018-07-17,75.77999877929688,76.83000183105469,75.48999786376953,76.55999755859375,72.79507446289062,1910100,3,0.014308348617222855,3.0
2018-07-18,76.5999984741211,76.87999725341797,75.97000122070312,76.3499984741211,72.59540557861328,1910300,3,-0.0027429348376342144,1.0
2018-07-19,76.3499984741211,78.79000091552734,76.19999694824219,77.9800033569336,74.145263671875,3399600,3,0.021349114805352398,3.0
2018-07-20,77.51000213623047,77.73999786376953,76.04000091552734,76.11000061035156,72.36721801757812,2779600,3,-0.02398054201180999,0.0
2018-07-23,75.97000122070312,76.91999816894531,75.75,76.4000015258789,72.6429672241211,1532400,3,0.0038102866009950276,2.0
2018-07-24,77.0999984741211,77.62000274658203,74.86000061035156,75.25,71.54951477050781,2418100,3,-0.015052375692549802,0.0
2018-07-25,75.19999694824219,75.44000244140625,74.4000015258789,75.31999969482422,71.6160659790039,2267600,3,0.0009302285026473456,2.0
2018-07-26,75.62000274658203,76.87999725341797,75.5,76.01000213623047,72.27213287353516,2129200,3,0.009160945886908411,2.0
2018-07-27,75.9000015258789,76.5,74.36000061035156,74.68000030517578,71.00753021240234,2450100,2,-0.017497721269247757,0.0
2018-07-30,74.55999755859375,74.86000061035156,73.77999877929688,74.44000244140625,70.77934265136719,3126600,2,-0.0032136832189179065,1.0
2018-07-31,74.56999969482422,75.48999786376953,74.4000015258789,75.02999877929688,71.34033203125,2195200,3,0.007925796863790024,2.0
2018-08-01,75.19000244140625,76.45999908447266,74.72000122070312,74.87999725341797,71.19770050048828,2306900,3,-0.001999220689315795,1.0
2018-08-02,74.37999725341797,76.05999755859375,74.30999755859375,75.91999816894531,72.18655395507812,1523900,3,0.013888901624924621,3.0
2018-08-03,76.11000061035156,77.22000122070312,75.69000244140625,76.08000183105469,72.33869171142578,1426100,3,0.0021075298467909676,2.0
2018-08-06,76.02999877929688,76.62999725341797,75.87999725341797,76.41999816894531,72.6619644165039,1385800,3,0.004468931778493168,2.0
2018-08-07,76.62000274658203,77.63999938964844,76.52999877929688,77.29000091552734,73.48918151855469,1660700,3,0.011384490544722015,2.0
2018-08-08,76.87999725341797,77.5199966430664,76.62999725341797,77.29000091552734,73.48918151855469,1529200,3,0.0,1.0
2018-08-09,78.05999755859375,79.05000305175781,77.77999877929688,78.68000030517578,74.81084442138672,2240300,3,0.01798420718312066,3.0
2018-08-10,78.23999786376953,79.25,78.0,78.70999908447266,74.83934783935547,1740000,3,0.0003812757902963426,1.0
2018-08-13,78.94999694824219,79.2300033569336,77.0199966430664,77.06999969482422,73.28001403808594,2098600,3,-0.020835972668331038,0.0
2018-08-14,77.44999694824219,79.01000213623047,77.30000305175781,78.52999877929688,74.66819763183594,2982000,3,0.018943805504785916,3.0
2018-08-15,78.26000213623047,78.26000213623047,75.73999786376953,76.37999725341797,72.62393188476562,3631800,3,-0.027378091930465143,0.0
2018-08-16,78.12999725341797,78.37000274658203,76.4800033569336,76.91000366210938,73.12787628173828,3702800,3,0.006939073419090613,2.0
2018-08-17,76.91999816894531,78.69999694824219,76.69000244140625,78.4800033569336,74.62067413330078,1824200,3,0.02041346534999189,3.0
