Date,Open,High,Low,Close,Adj Close,Volume,abs_bins,pct_change,pct_change_bins
2018-06-29,140.32000732421878,141.36000061035156,139.61000061035156,139.69999694824222,128.87715148925778,3710100,2,,
2018-07-02,138.27999877929688,140.22000122070312,138.19999694824222,139.86000061035156,129.02474975585938,3405400,2,0.0011453376206487231,2.0
2018-07-03,140.64999389648438,140.94000244140625,139.3699951171875,139.57000732421878,128.7572021484375,1963200,2,-0.0020734540602548313,1.0
2018-07-05,140.47999572753906,141.42999267578125,139.92999267578122,141.42999267578125,130.47311401367188,3744700,2,0.013326540473998616,3.0
2018-07-06,141.52999877929688,142.94000244140625,141.1699981689453,142.47999572753906,131.4417724609375,2849000,2,0.00742418939499534,2.0
2018-07-09,142.58999633789062,144.72000122070312,142.47000122070312,144.38999938964844,133.20381164550778,3904700,3,0.013405416334808296,3.0
2018-07-10,144.50999450683594,145.58999633789062,144.25999450683594,144.7100067138672,133.49900817871094,3777000,3,0.002216270694448852,2.0
2018-07-11,144.0,146.19000244140625,144.0,144.94000244140625,133.711181640625,3526600,3,0.0015893560698523324,2.0
2018-07-12,145.85000610351562,146.8300018310547,145.74000549316406,146.4499969482422,135.10420227050778,3119500,3,0.010418065967995105,3.0
2018-07-13,146.4499969482422,146.97999572753906,145.8000030517578,145.89999389648438,134.5968017578125,3062600,3,-0.0037555688850726687,1.0
2018-07-16,145.6699981689453,145.7899932861328,144.2100067138672,145.4600067138672,134.19090270996094,3468800,3,-0.003015676497761577,1.0
2018-07-17,144.75,145.0,143.33999633789062,143.49000549316406,132.37350463867188,5096700,2,-0.01354324989533584,0.0
2018-07-18,143.50999450683594,144.8000030517578,142.74000549316406,144.52000427246094,133.32373046875,6935300,3,0.007178191789434019,2.0
2018-07-19,147.85000610351562,150.5399932861328,147.25,149.24000549316406,137.67807006835938,14655800,3,0.0326598469496624,3.0
2018-07-20,148.5800018310547,148.86000061035156,146.25999450683594,146.35000610351562,135.011962890625,6414600,3,-0.019364776757401114,0.0
2018-07-23,146.35000610351562,146.6999969482422,145.00999450683594,145.6999969482422,134.41229248046878,3897900,3,-0.004441469956712352,1.0
2018-07-24,146.6999969482422,147.0399932861328,145.9199981689453,146.3800048828125,135.03961181640622,3891600,3,0.004667178783894332,2.0
2018-07-25,146.00999450683594,146.64999389648438,145.5,146.6199951171875,135.26101684570312,3630900,3,0.001639501478136518,2.0
2018-07-26,147.42999267578125,149.27000427246094,146.6300048828125,146.7100067138672,135.34407043457028,4778000,3,0.0006139107875957617,1.0
2018-07-27,146.88999938964844,147.13999938964844,144.66000366210938,145.14999389648438,133.9049072265625,3749300,3,-0.010633308881413561,0.0
2018-07-30,144.8000030517578,146.24000549316406,144.69000244140625,145.49000549316406,134.21859741210938,3608200,3,0.0023424844021844304,2.0
2018-07-31,145.74000549316406,145.8000030517578,144.16000366210938,144.92999267578125,133.70198059082028,5474200,3,-0.003849149743891722,1.0
2018-08-01,144.75999450683594,145.19000244140625,143.33999633789062,143.5,132.38275146484378,3388400,2,-0.009866782226231385,0.0
2018-08-02,142.86000061035156,143.36000061035156,142.3300018310547,142.9600067138672,131.88458251953122,3841400,2,-0.0037630194155596763,1.0
2018-08-03,143.24000549316406,147.9199981689453,143.0,147.6999969482422,136.25736999511722,8053600,3,0.033156057720828525,3.0
2018-08-06,146.9499969482422,147.1999969482422,145.57000732421875,146.02999877929688,134.71673583984378,3913700,3,-0.011306690612393977,0.0
2018-08-07,146.64999389648438,147.63999938964844,146.35000610351562,147.00999450683594,135.62081909179688,3508800,3,0.006710920603513637,2.0
2018-08-08,147.3300018310547,147.42999267578125,146.24000549316406,146.88999938964844,135.5101318359375,3581100,3,-0.0008162378183200758,1.0
2018-08-09,145.52999877929688,145.94000244140625,144.72999572753906,144.77000427246094,134.99726867675778,3093500,3,-0.014432535407423397,0.0
2018-08-10,144.5,145.07000732421875,143.8800048828125,144.47999572753906,134.72682189941406,3003100,3,-0.002003236418892884,1.0
2018-08-13,144.14999389648438,144.3000030517578,142.52999877929688,142.7100067138672,133.07630920410156,2858500,2,-0.012250754886577675,0.0
2018-08-14,143.0,143.82000732421875,142.92999267578125,143.36000061035156,133.68241882324222,2860000,2,0.004554648349135215,2.0
2018-08-15,142.5500030517578,144.0,142.0,143.91000366210938,134.19528198242188,4241500,3,0.003836516806753565,2.0
2018-08-16,144.3699951171875,145.67999267578125,144.3699951171875,145.33999633789062,135.52876281738278,5250700,3,0.009936714887025966,3.0
2018-08-17,144.7899932861328,146.38999938964844,144.69000244140625,146.05999755859375,136.20018005371094,2678600,3,0.004953909720963878,2.0
2018-08-20,146.3699951171875,147.16000366210938,146.14999389648438,146.50999450683594,136.61978149414062,2499700,3,0.0030809048046276377,2.0
2018-08-21,147.0,147.1199951171875,145.88999938964844,145.97000122070312,136.11624145507812,3106900,3,-0.003685709551423222,1.0
2018-08-22,146.00999450683594,146.16000366210938,145.19000244140625,145.24000549316406,135.43553161621094,2389000,3,-0.005000998297145509,1.0
2018-08-23,145.0399932861328,145.52000427246094,144.75,145.3699951171875,135.55673217773438,2220400,3,0.0008949987545239235,1.0
2018-08-24,145.4600067138672,146.08999633789062,144.8699951171875,146.0399932861328,136.18150329589844,2776600,3,0.004608916498932247,2.0
2018-08-27,146.94000244140625,147.6199951171875,146.52000427246094,146.69000244140625,136.78762817382812,3491600,3,0.004450898282362115,2.0
2018-08-28,146.9499969482422,146.99000549316406,146.19000244140625,146.58999633789062,136.69438171386722,2455300,3,-0.0006817513249109952,1.0
2018-08-29,146.8699951171875,147.92999267578125,146.60000610351562,147.5399932861328,137.58023071289062,3153800,3,0.006480639688757783,2.0
2018-08-30,147.02999877929688,147.3000030517578,145.25,145.92999267578125,136.07894897460938,3340400,3,-0.010912299604278752,0.0
2018-08-31,145.72000122070312,146.77999877929688,145.5399932861328,146.47999572753906,136.591796875,3488500,3,0.003768951410693111,2.0
2018-09-04,145.97999572753906,146.19000244140625,144.80999755859375,145.67999267578125,135.84579467773438,3326200,3,-0.005461517443281938,1.0
2018-09-05,145.19000244140625,146.75,145.0500030517578,146.66000366210938,136.75965881347656,3126500,3,0.0067271487891216175,2.0
2018-09-06,146.8800048828125,147.66000366210938,145.5399932861328,146.38999938964844,136.50788879394528,4248800,3,-0.0018410218581679239,1.0
2018-09-07,145.94000244140625,146.5,145.1199951171875,145.4499969482422,135.63134765625,4693100,3,-0.006421220338311717,1.0
2018-09-10,146.60000610351562,147.3000030517578,145.55999755859375,145.64999389648438,135.81784057617188,3618300,3,0.0013750220174522099,2.0
2018-09-11,146.0,146.99000549316406,145.25,146.49000549316406,136.60111999511722,3374700,3,0.005767330119331726,2.0
2018-09-12,146.3699951171875,147.97999572753906,146.02999877929688,146.57000732421875,136.67575073242188,4506700,3,0.0005461248416598341,1.0
2018-09-13,147.35000610351562,149.0,147.1199951171875,148.9499969482422,138.89506530761722,5346500,3,0.01623790342562237,3.0
2018-09-14,148.85000610351562,149.3000030517578,147.77999877929688,148.3300018310547,138.31690979003906,3452100,3,-0.00416243793145521,1.0
2018-09-17,148.44000244140625,149.07000732421875,147.77000427246094,147.94000244140625,137.9532470703125,3551900,3,-0.0026292684206438155,1.0
2018-09-18,147.75999450683594,148.99000549316406,147.47000122070312,148.55999755859375,138.53141784667972,3629400,3,0.004190855123400894,2.0
2018-09-19,148.6300048828125,149.9600067138672,148.22999572753906,149.05999755859375,138.99765014648438,4246200,3,0.0033656435663496076,2.0
2018-09-20,149.5800018310547,151.3800048828125,149.44000244140625,151.14999389648438,140.94656372070312,5952200,3,0.014021175178599243,3.0
2018-09-21,151.47999572753906,152.60000610351562,150.74000549316406,151.35000610351562,141.13307189941406,19947500,3,0.001323269699688101,2.0
2018-09-24,151.10000610351562,151.1999969482422,149.4600067138672,150.02999877929688,139.90216064453122,4265000,3,-0.008721554482897909,0.0
2018-09-25,149.91000366210938,150.41000366210938,148.36000061035156,148.91000366210938,138.85780334472656,4397500,3,-0.007465141147105392,0.0
2018-09-26,152.39999389648438,153.35000610351562,151.33999633789062,151.61000061035156,141.37550354003906,7401900,3,0.018131736497493778,3.0
2018-09-27,152.00999450683594,152.38999938964844,151.16000366210938,151.5,141.27293395996094,3477600,3,-0.0007255498312032094,1.0
2018-09-28,151.16000366210938,151.6300048828125,150.7899932861328,151.2100067138672,141.00253295898438,3305800,3,-0.0019141471031869361,1.0
