Date,Open,High,Low,Close,Adj Close,Volume,abs_bins,pct_change,pct_change_bins
2018-06-29,68.0,68.76999664306639,66.87999725341797,66.91999816894531,63.12738800048828,24193900,2,,
2018-07-02,66.20999908447266,67.16000366210939,65.94000244140625,67.16000366210939,63.35379028320313,12699100,2,0.0035864539708767573,2.0
2018-07-03,67.44999694824219,67.48999786376953,65.94000244140625,66.05999755859375,62.31613159179688,12346000,1,-0.0163788868900292,0.0
2018-07-05,66.44000244140625,66.83000183105469,66.22000122070311,66.55999755859375,62.78779220581055,12359000,2,0.007568877058412138,2.0
2018-07-06,66.22000122070311,67.33999633789061,65.90000152587889,67.13999938964844,63.33493041992188,13174900,2,0.008713970137154803,2.0
2018-07-09,67.5,69.05000305175781,67.48999786376953,68.94000244140625,65.03291320800781,15148500,2,0.02680969717189674,3.0
2018-07-10,69.23000335693361,69.34999847412111,67.94999694824219,68.23000335693361,64.36314392089844,17057700,2,-0.01029879691513047,0.0
2018-07-11,67.97000122070311,68.45999908447266,67.83999633789061,67.91000366210939,64.06128692626953,13262800,2,-0.004690014349701732,1.0
2018-07-12,68.36000061035156,68.59999847412111,67.94000244140625,68.51000213623047,64.62728118896484,13345200,2,0.008835200143802346,3.0
2018-07-13,67.98999786376953,68.30000305175781,66.22000122070311,67.0,63.202857971191406,34054000,2,-0.022040608511847193,0.0
2018-07-16,67.36000061035156,69.70999908447266,67.27999877929689,69.45999908447266,65.5234375,26659900,2,0.036716404245860534,3.0
2018-07-17,69.5,69.87000274658203,68.80000305175781,69.34999847412111,65.41967010498047,17262800,2,-0.0015836540714285752,1.0
2018-07-18,69.22000122070311,70.26000213623047,69.22000122070311,69.84999847412111,65.89134216308594,16321200,2,0.007209805493890276,2.0
2018-07-19,69.5,69.55999755859375,68.55999755859375,68.98999786376953,65.080078125,14833900,2,-0.01231210635845903,0.0
2018-07-20,68.79000091552734,69.55999755859375,68.52999877929689,69.22000122070311,65.29703521728516,12017500,2,0.0033338652566383686,2.0
2018-07-23,69.16000366210939,70.44999694824219,69.01000213623047,70.20999908447266,66.23091888427734,15764000,3,0.01430219367683927,3.0
2018-07-24,70.4000015258789,71.47000122070312,70.29000091552734,71.06999969482422,67.04219818115234,21883800,3,0.012248976236516773,3.0
2018-07-25,70.81999969482422,71.75,70.75,71.72000122070312,67.65535736083984,14232700,3,0.00914593399001018,3.0
2018-07-26,71.75,71.91000366210938,71.25,71.33999633789062,67.29689025878906,11169200,3,-0.005298450590416448,1.0
2018-07-27,71.36000061035156,71.81999969482422,71.16000366210938,71.69000244140625,67.62705993652344,11194100,3,0.004906169350750611,2.0
2018-07-30,71.86000061035156,72.79000091552734,71.80000305175781,72.29000091552734,68.19306182861328,16339100,3,0.00836934654328525,2.0
2018-07-31,72.19999694824219,72.37000274658203,71.62999725341797,71.88999938964844,67.81572723388672,13608100,3,-0.00553328981619905,1.0
2018-08-01,72.5,73.08000183105469,71.9000015258789,71.93000030517578,67.85344696044922,13612200,3,0.0005564183595347938,2.0
2018-08-02,71.33999633789062,71.93000030517578,71.0199966430664,71.83999633789062,67.76854705810547,13248600,3,-0.0012512716099443155,1.0
2018-08-03,71.63999938964844,72.5199966430664,71.56999969482422,72.38999938964844,68.71782684326172,13680000,3,0.007655944874648046,2.0
2018-08-06,72.16000366210938,72.6500015258789,71.93000030517578,72.4000015258789,68.72731781005861,10121400,3,0.00013817013834516167,1.0
2018-08-07,72.56999969482422,72.91000366210938,72.38999938964844,72.41000366210938,68.73681640625,12991100,3,0.00013815104999537198,1.0
2018-08-08,72.13999938964844,73.20999908447266,72.05999755859375,72.88999938964844,69.19247436523439,10178900,3,0.006628859318650093,2.0
2018-08-09,72.44000244140625,72.6500015258789,71.88999938964844,71.9800033569336,68.32862854003906,11044200,3,-0.012484511460211123,0.0
2018-08-10,70.62999725341797,70.9000015258789,69.90000152587889,70.26000213623047,66.69587707519531,20240100,3,-0.0238955423796523,0.0
2018-08-13,70.19999694824219,70.36000061035156,69.05999755859375,69.16000366210939,65.65167999267578,16926100,2,-0.015656112164475045,0.0
