Date,Open,High,Low,Close,Adj Close,Volume,abs_bins,pct_change,pct_change_bins
2018-08-07,196.3500061035156,197.1999969482422,195.63999938964844,197.0500030517578,188.4514617919922,3052500,2,0.0069497705216636785,2.0
2018-08-08,197.44000244140625,198.91000366210938,197.3000030517578,198.0200042724609,189.37913513183597,2176700,2,0.004922614593658725,2.0
2018-08-09,199.0,199.7400054931641,198.0399932861328,198.0800018310547,189.4365081787109,2466000,2,0.0003029873613740186,1.0
2018-08-10,197.33999633789062,197.92999267578125,195.63999938964844,196.3000030517578,187.73419189453125,2873000,1,-0.008986261928728534,0.0
2018-08-13,196.3000030517578,197.58999633789062,194.0,194.13999938964844,185.6684417724609,5294400,1,-0.01100358445506422,0.0
2018-08-14,195.1699981689453,195.97999572753903,191.2700042724609,193.1000061035156,184.67384338378903,11488000,1,-0.005356924329877666,1.0
2018-08-15,191.75,194.17999267578125,191.08999633789062,193.9900054931641,185.5249938964844,6049300,1,0.00460900756870708,2.0
2018-08-16,194.0200042724609,196.08999633789062,193.72000122070312,195.38999938964844,186.8638916015625,5690100,1,0.007216835181406811,2.0
2018-08-17,195.6000061035156,195.97999572753903,194.82000732421875,195.55999755859372,187.0264892578125,3885800,1,0.0008700453937064978,2.0
2018-08-20,195.83999633789062,198.44000244140625,195.3999938964844,197.92999267578125,189.29302978515625,2956700,2,0.01211901793196457,3.0
2018-08-21,198.8300018310547,200.7400054931641,198.41000366210938,200.22999572753903,191.49269104003903,4124600,2,0.011620285640717931,3.0
2018-08-22,200.8000030517578,203.5500030517578,198.6499938964844,198.97000122070312,190.28765869140625,5007000,2,-0.006292736022181389,0.0
2018-08-23,199.38999938964844,201.41000366210938,199.13999938964844,200.16000366210938,191.42575073242188,3595000,2,0.0059808133593277635,2.0
2018-08-24,200.3500061035156,202.5,200.0,201.3000030517578,192.5160217285156,3054300,2,0.0056954404915623424,2.0
2018-08-27,202.8300018310547,202.9499969482422,201.19000244140625,201.97999572753903,193.16632080078125,2521300,2,0.0033780062864996463,2.0
2018-08-28,202.3000030517578,202.4199981689453,200.6300048828125,201.97000122070312,193.1567687988281,3516300,2,-4.948265693294207e-05,1.0
2018-08-29,201.1100006103516,201.9900054931641,200.7100067138672,201.67999267578125,193.8681182861328,2488000,2,-0.0014358991096156126,1.0
2018-08-30,201.0,201.44000244140625,199.1000061035156,199.25999450683597,191.5418243408203,2825400,2,-0.011999198020775648,0.0
2018-08-31,199.3800048828125,200.91000366210938,199.2899932861328,200.7700042724609,192.99334716796875,4023300,2,0.007578087961721547,3.0
2018-09-04,200.69000244140625,205.9199981689453,200.5,205.0800018310547,197.1364288330078,4612800,2,0.021467338082758358,3.0
2018-09-05,204.8300018310547,206.6699981689453,203.1499938964844,204.1499938964844,196.24241638183597,3667100,2,-0.004534854331318061,1.0
2018-09-06,204.58999633789062,207.08999633789062,203.8000030517578,205.88999938964844,197.9150390625,3490400,2,0.008523171908818794,3.0
2018-09-07,205.4499969482422,207.22999572753903,205.42999267578125,206.22999572753903,198.24188232421875,3672700,2,0.0016513494530987494,2.0
2018-09-10,208.1300048828125,211.6199951171875,208.1300048828125,210.69000244140625,202.52911376953125,5586600,3,0.021626372527105975,3.0
2018-09-11,213.0,214.66000366210938,211.5,213.8500061035156,205.56671142578125,5969500,3,0.014998355999298774,3.0
2018-09-12,214.02999877929688,215.42999267578125,210.91000366210938,211.97999572753903,203.7691345214844,5660100,3,-0.00874449531262289,0.0
2018-09-13,211.44000244140625,211.44000244140625,208.6999969482422,209.4499969482422,201.33712768554688,4701100,3,-0.011935082697844268,0.0
2018-09-14,210.19000244140625,210.52999877929688,207.5500030517578,209.07000732421875,200.9718780517578,3622400,3,-0.001814225970685257,1.0
2018-09-17,209.0800018310547,210.0399932861328,208.25999450683597,208.3999938964844,200.3278045654297,3074700,3,-0.00320473240666852,1.0
2018-09-18,208.6300048828125,211.72999572753903,208.16000366210938,211.0200042724609,202.8463134765625,4338500,3,0.012572027124328589,3.0
2018-09-19,212.0,212.6699981689453,210.66000366210938,211.67999267578125,203.4807586669922,2579100,3,0.0031276106054296537,2.0
2018-09-20,211.66000366210938,212.6100006103516,211.00999450683597,211.05999755859372,202.884765625,4020800,3,-0.002928926391910558,1.0
2018-09-21,211.3000030517578,212.66000366210938,210.50999450683597,212.38999938964844,204.1632537841797,9749200,3,0.006301534380931173,2.0
2018-09-24,211.5200042724609,211.83999633789062,207.9600067138672,207.9900054931641,199.9336853027344,4623700,3,-0.0207165775654633,0.0
2018-09-25,208.83999633789062,209.3000030517578,206.8000030517578,207.4600067138672,199.4242248535156,4443300,2,-0.002548193496318407,1.0
2018-09-26,208.5800018310547,209.13999938964844,207.22999572753903,207.5200042724609,199.48190307617188,2965800,3,0.00028920060084858257,1.0
2018-09-27,207.5,207.8300018310547,205.6699981689453,206.83999633789062,198.8282165527344,3218800,2,-0.003276830766047345,1.0
2018-09-28,206.44000244140625,208.8500061035156,206.3500061035156,207.1499938964844,199.126220703125,3966100,2,0.0014987312129293162,2.0
2018-10-01,208.5200042724609,209.7899932861328,207.3699951171875,207.6000061035156,199.55880737304688,3670500,3,0.002172397877337362,2.0
2018-10-02,207.4900054931641,208.0399932861328,204.6699981689453,204.75,196.81919860839844,4428000,2,-0.013728352696167567,0.0
2018-10-03,206.16000366210938,206.4600067138672,203.6499938964844,203.7400054931641,195.84832763671875,4162500,2,-0.00493281810420465,1.0
2018-10-04,203.6499938964844,203.75999450683597,198.2700042724609,198.8500061035156,191.1477203369141,5996200,2,-0.02400117432907678,0.0
2018-10-05,199.07000732421875,199.6999969482422,194.57000732421875,196.3800048828125,188.77340698242188,5016600,1,-0.012421428940853518,0.0
2018-10-08,196.2400054931641,198.66000366210938,195.05999755859372,198.41000366210938,190.7247772216797,3731800,2,0.010337095064786528,3.0
2018-10-09,197.9499969482422,199.17999267578125,195.5800018310547,195.75,188.1678009033203,4466800,1,-0.013406600539352498,0.0
2018-10-10,199.1100006103516,199.2400054931641,193.3500061035156,193.6999969482422,186.1971893310547,6157900,1,-0.010472557097102486,0.0
2018-10-11,193.7100067138672,196.6699981689453,188.47000122070312,189.7400054931641,182.39059448242188,5831400,1,-0.02044394175254549,0.0
2018-10-12,192.75,193.58999633789062,190.16000366210938,192.47000122070312,185.01486206054688,5450200,1,0.014388087111325554,3.0
2018-10-15,192.3600006103516,193.2899932861328,190.6999969482422,191.1699981689453,183.7652130126953,3642800,1,-0.00675431518425107,0.0
2018-10-16,191.8300018310547,194.0800018310547,190.6100006103516,193.5800018310547,186.0818634033203,4057400,1,0.012606599807463148,3.0
2018-10-17,189.63999938964844,190.6699981689453,183.97999572753903,185.1699981689453,177.9976043701172,8985700,1,-0.04344458922698602,0.0
2018-10-18,184.25999450683597,185.3999938964844,179.52999877929688,180.44000244140625,173.45082092285156,9262000,0,-0.025544071795170153,0.0
2018-10-19,180.33999633789062,180.9900054931641,178.57000732421875,179.85000610351562,172.88369750976562,7004300,0,-0.003269764630391303,1.0
2018-10-22,180.82000732421875,181.3999938964844,177.55999755859375,178.75,171.82627868652344,4866700,0,-0.006116241680205969,1.0
2018-10-23,175.77000427246094,179.49000549316406,175.44000244140625,178.52999877929688,171.61477661132812,7004900,0,-0.0012307760598776474,1.0
2018-10-24,178.5800018310547,182.3699951171875,176.30999755859375,176.97000122070312,170.11521911621094,6791700,0,-0.008738013607014317,0.0
2018-10-25,177.52000427246094,180.5,176.8300018310547,179.07000732421875,172.1339111328125,5228000,0,0.011866452444087683,3.0
2018-10-26,176.8800048828125,177.33999633789062,170.91000366210938,172.22999572753906,165.55882263183594,9472200,0,-0.038197416188716415,0.0
2018-10-29,173.74000549316406,175.99000549316406,170.9499969482422,173.1999969482422,166.49124145507812,5918400,0,0.005632010943306565,2.0
2018-10-30,173.16000366210938,176.42999267578125,172.63999938964844,176.24000549316406,169.41351318359375,5657100,0,0.01755201269333928,3.0
2018-10-31,177.97999572753906,178.85000610351562,175.58999633789062,175.8800048828125,169.0674591064453,6339500,0,-0.0020426724871245305,1.0
2018-11-01,176.83999633789062,180.8600006103516,175.89999389648438,180.4600067138672,173.4700469970703,5225300,0,0.02604049183479562,3.0
2018-11-02,182.47000122070312,183.00999450683597,177.38999938964844,179.92999267578125,172.96055603027344,4730600,0,-0.00293701661513468,1.0
2018-11-05,181.0200042724609,182.41000366210938,179.3000030517578,182.19000244140625,175.1330108642578,3885300,0,0.012560494957043256,3.0
2018-11-06,181.92999267578125,182.6499938964844,180.0500030517578,182.00999450683597,174.9600067138672,3338800,0,-0.0009880231195901201,1.0
2018-11-07,183.7899932861328,187.67999267578125,182.05999755859372,187.22999572753903,179.97781372070312,4673400,1,0.028679750443632912,3.0
2018-11-08,187.1300048828125,188.69000244140625,185.72000122070312,188.0,180.7179718017578,4054000,1,0.004112611707696168,2.0
2018-11-09,188.32000732421875,188.47999572753903,184.9600067138672,185.9900054931641,178.7858428955078,4761100,1,-0.010691460142744247,0.0
2018-11-12,185.22999572753903,186.9499969482422,179.02000427246094,179.42999267578125,172.47991943359375,7590400,0,-0.035270781351871894,0.0
2018-11-13,177.3000030517578,181.6199951171875,172.85000610351562,179.0,172.06661987304688,14274000,0,-0.002396437013505448,1.0
2018-11-14,182.6100006103516,182.8999938964844,179.14999389648438,179.89999389648438,172.93173217773438,7561100,0,0.005027898863041225,2.0
2018-11-15,179.00999450683594,179.6699981689453,173.61000061035156,177.36000061035156,170.4901123046875,8663100,0,-0.014118918134006897,0.0
2018-11-16,173.99000549316406,177.61000061035156,173.50999450683594,177.02000427246094,170.1632843017578,6834900,0,-0.0019169843071751291,1.0
2018-11-19,176.7100067138672,178.8800048828125,172.3000030517578,173.58999633789062,166.86614990234375,6203400,0,-0.019376386011667912,0.0
2018-11-20,169.25,172.0,167.0,169.0500030517578,162.50198364257812,8661000,0,-0.026153542150526787,0.0
2018-11-21,170.0,170.92999267578125,169.14999389648438,169.3000030517578,162.7423095703125,5752100,0,0.0014788523838324963,2.0
2018-11-23,169.38999938964844,170.3300018310547,168.47000122070312,168.85000610351562,162.3097381591797,2711000,0,-0.002657985470352342,1.0
2018-11-26,170.1999969482422,172.38999938964844,168.8699951171875,169.82000732421875,163.24217224121094,6140500,0,0.005744750877346494,2.0
2018-11-27,169.11000061035156,173.3800048828125,168.82000732421875,173.22000122070312,166.51046752929688,7084200,0,0.020021162111912627,3.0
2018-11-28,172.91000366210938,177.64999389648438,170.6199951171875,177.42999267578125,171.57763671875,7133600,0,0.02430430334493594,3.0
2018-11-29,176.8000030517578,177.27000427246094,174.9199981689453,175.66000366210938,169.86602783203125,4329300,0,-0.009975703583024909,0.0
2018-11-30,175.75,180.3699951171875,175.11000061035156,180.32000732421875,174.372314453125,8942400,0,0.026528541301144015,3.0
2018-12-03,183.2899932861328,183.5,179.35000610351562,181.7400054931641,175.74546813964844,7610600,0,0.007874878611734637,3.0
2018-12-04,181.05999755859372,182.22999572753903,174.5500030517578,175.3000030517578,169.51791381835938,7059600,0,-0.03543524951444177,0.0
2018-12-06,173.5,176.0399932861328,170.4600067138672,175.9600067138672,170.1561279296875,7571200,0,0.00376499515470341,2.0
2018-12-07,175.35000610351562,178.36000061035156,172.24000549316406,172.7899932861328,167.09068298339844,6226100,0,-0.01801553368254416,0.0
2018-12-10,173.38999938964844,173.99000549316406,167.72999572753906,171.69000244140625,166.02699279785156,5373800,0,-0.006366056412219545,0.0
2018-12-11,174.3000030517578,175.60000610351562,171.24000549316406,172.2100067138672,166.52981567382812,5229400,0,0.0030287393853256628,2.0
2018-12-12,173.75,176.8699951171875,172.80999755859375,174.2100067138672,168.46385192871094,5912500,0,0.01161372697303853,3.0
2018-12-13,174.30999755859375,174.91000366210938,172.07000732421875,173.8699951171875,168.13507080078125,6102200,0,-0.0019517340197233723,1.0
2018-12-14,172.97999572753906,175.13999938964844,171.9499969482422,172.2899932861328,166.607177734375,4265200,0,-0.009087259880520393,0.0
2018-12-17,171.50999450683594,171.99000549316406,166.92999267578125,167.97000122070312,162.4296875,5631700,0,-0.025073958057768353,0.0
2018-12-18,168.89999389648438,171.9499969482422,168.5,170.0399932861328,164.431396484375,4462200,0,0.01232358189192273,3.0
2018-12-19,170.9199981689453,174.9499969482422,166.77000427246094,167.55999755859375,162.03318786621094,6996900,0,-0.014584779025284211,0.0
2018-12-20,166.27999877929688,167.30999755859375,162.22999572753906,164.16000366210938,158.74534606933594,7675600,0,-0.02029120282897734,0.0
2018-12-21,162.80999755859375,167.9600067138672,160.1699981689453,160.47999572753906,155.1867218017578,13034100,0,-0.022417201830385425,0.0
2018-12-24,160.16000366210938,161.39999389648438,158.08999633789062,158.13999938964844,152.9239044189453,4547400,0,-0.014581233799778048,0.0
2018-12-26,159.4600067138672,168.27999877929688,159.44000244140625,168.27999877929688,162.7294464111328,6141500,0,0.06412039603379549,3.0
2018-12-27,166.44000244140625,170.4600067138672,163.36000061035156,170.32000732421875,164.70216369628906,5069300,0,0.012122703587592598,3.0
2018-12-28,171.22000122070312,173.1199951171875,168.60000610351562,170.22000122070312,164.60545349121094,4552000,0,-0.0005871659183600553,1.0
2018-12-31,171.47000122070312,173.24000549316406,170.64999389648438,171.82000732421875,166.15269470214844,4206000,0,0.009399636306200554,3.0
2019-01-02,169.7100067138672,173.17999267578125,169.0500030517578,172.41000366210938,166.7232208251953,4242900,0,0.003433804637066107,2.0
2019-01-03,171.83999633789062,171.83999633789062,168.2100067138672,168.61000061035156,163.04856872558594,4810500,0,-0.022040502123096606,0.0
2019-01-04,170.17999267578125,174.74000549316406,169.52000427246094,173.6199951171875,167.89332580566406,4762600,0,0.029713507435503494,3.0
2019-01-07,173.8300018310547,178.17999267578125,173.8300018310547,177.0399932861328,171.2004852294922,4928800,0,0.01969818146024549,3.0
2019-01-08,178.57000732421875,179.58999633789062,175.61000061035156,177.88999938964844,172.0224609375,4722400,0,0.004801209533157991,2.0
2019-01-09,177.8699951171875,181.2700042724609,177.10000610351562,179.72999572753906,173.80177307128906,4922000,0,0.010343450133249554,3.0
2019-01-10,178.02999877929688,179.24000549316406,176.33999633789062,179.05999755859375,173.1538848876953,3605300,0,-0.003727803843944888,1.0
2019-01-11,177.92999267578125,180.25999450683597,177.1199951171875,179.41000366210938,173.49232482910156,3285100,0,0.001954686185009491,2.0
2019-01-14,177.58999633789062,179.22999572753906,176.89999389648438,178.80999755859375,172.91212463378906,3871400,0,-0.0033443291414543275,1.0
2019-01-15,176.0800018310547,177.82000732421875,175.1999969482422,176.47000122070312,170.64930725097656,5016100,0,-0.013086496112298396,0.0
2019-01-16,177.08999633789062,177.92999267578125,175.86000061035156,177.0399932861328,171.2004852294922,4075400,0,0.0032299657816448057,2.0
2019-01-17,174.00999450683594,175.4600067138672,172.0,174.8699951171875,169.10208129882812,6499200,0,-0.012257107157918612,0.0
2019-01-18,176.97999572753906,180.0399932861328,176.17999267578125,179.5800018310547,173.65672302246094,6371100,0,0.026934333192557336,3.0
2019-01-22,177.49000549316406,178.60000610351562,175.36000061035156,177.11000061035156,171.2681884765625,6272700,0,-0.013754322282649611,0.0
2019-01-23,176.58999633789062,178.05999755859375,174.52999877929688,176.88999938964844,171.05545043945312,4910400,0,-0.001242172773671557,1.0
2019-01-24,177.0,177.52999877929688,175.3000030517578,177.2899932861328,171.44224548339844,3860100,0,0.002261257831785546,2.0
2019-01-25,179.77999877929688,180.8699951171875,178.61000061035156,180.3999938964844,174.44967651367188,4501800,0,0.017541884641691485,3.0
2019-01-28,178.97000122070312,179.99000549316406,177.41000366210938,179.8300018310547,173.8984832763672,4091400,0,-0.0031596013565099446,1.0
2019-01-29,178.9600067138672,180.1499938964844,178.08999633789062,179.69000244140625,173.7631072998047,3686900,0,-0.0007785096381189849,1.0
2019-01-30,180.47000122070312,184.1999969482422,179.77999877929688,182.17999267578125,176.1709442138672,5197700,0,0.013857143973198705,3.0
2019-01-31,181.5,184.6699981689453,181.05999755859372,183.52999877929688,177.47642517089844,5138000,0,0.0074102873959280835,2.0
2019-02-01,184.02999877929688,185.1499938964844,182.8300018310547,184.3699951171875,178.28872680664062,4513100,1,0.004576888484049801,2.0
2019-02-04,184.3000030517578,186.42999267578125,183.83999633789062,186.42999267578125,180.2807922363281,3050200,1,0.011173171411565042,3.0
2019-02-05,186.88999938964844,186.9900054931641,184.69000244140625,186.38999938964844,180.2421112060547,4135200,1,-0.00021452173847569256,1.0
2019-02-06,186.69000244140625,186.69000244140625,184.05999755859372,184.72000122070312,178.62718200683594,3072500,1,-0.008959698344406242,0.0
2019-02-07,183.7400054931641,184.9199981689453,182.4499969482422,184.07000732421875,177.99864196777344,2793400,1,-0.003518806259143359,1.0
2019-02-08,183.0500030517578,184.5800018310547,182.72000122070312,184.5399932861328,178.45314025878906,2792300,1,0.0025533000663504613,2.0
2019-02-11,185.0,185.4199981689453,182.75,182.9199981689453,176.88656616210938,3729200,0,-0.008778558448713447,0.0
2019-02-12,183.83999633789062,186.3999938964844,183.5200042724609,185.5200042724609,179.4008026123047,3773200,1,0.014213897493669414,3.0
2019-02-13,186.3000030517578,188.67999267578125,185.9199981689453,188.41000366210938,182.1954803466797,4146900,1,0.01557783162512294,3.0
2019-02-14,187.5,188.92999267578125,186.0,187.7100067138672,181.5185852050781,2600600,1,-0.003715285465932805,1.0
2019-02-15,189.8699951171875,192.6199951171875,189.0500030517578,192.38999938964844,186.0442047119141,4997900,1,0.02493203616424733,3.0
2019-02-19,191.7100067138672,193.19000244140625,191.27999877929688,192.3300018310547,185.98619079589844,3828400,1,-0.0003118538322370856,1.0
2019-02-20,192.38999938964844,192.3999938964844,191.1100006103516,191.8500061035156,185.52203369140625,3970100,1,-0.0024956882596025576,1.0
2019-02-21,191.8500061035156,192.3699951171875,190.6100006103516,191.82000732421875,185.49301147460938,3094200,1,-0.00015636579798006256,1.0
2019-02-22,191.69000244140625,192.5399932861328,191.6199951171875,192.38999938964844,186.0442047119141,3321600,1,0.0029714943367000757,2.0
2019-02-25,192.75,193.4199981689453,189.9600067138672,189.97999572753903,183.7136993408203,6190700,1,-0.012526657673242236,0.0
2019-02-26,185.58999633789062,188.47000122070312,182.8000030517578,188.3000030517578,182.08909606933597,13635100,1,-0.008842997755356241,0.0
2019-02-27,187.8999938964844,188.5,183.2100067138672,183.6699981689453,177.61181640625,8766200,0,-0.02458844826221196,0.0
2019-02-28,183.6000061035156,185.19000244140625,183.1100006103516,185.13999938964844,179.03334045410156,8060600,1,0.008003491236227678,3.0
2019-03-01,185.82000732421875,186.55999755859372,182.8600006103516,185.1699981689453,179.06234741210938,5481300,1,0.00016203294477579178,1.0
2019-03-04,186.1999969482422,186.2400054931641,182.1000061035156,183.80999755859372,177.7471923828125,5046800,0,-0.007344605626181111,0.0
2019-03-05,184.2400054931641,185.1199951171875,183.25,184.0,177.9309539794922,3691000,0,0.0010336893745168663,2.0
2019-03-06,184.52999877929688,184.97000122070312,183.83999633789062,184.4499969482422,178.3660888671875,4460900,1,0.00244563558827271,2.0
2019-03-07,184.38999938964844,184.6199951171875,181.5800018310547,182.50999450683597,176.49008178710938,4122200,0,-0.010517768899451885,0.0
2019-03-08,181.4900054931641,181.91000366210938,179.52000427246094,181.22999572753903,175.25230407714844,3867100,0,-0.0070133078616085864,0.0
2019-03-11,182.0,183.1999969482422,181.1999969482422,182.44000244140625,176.42239379882812,3866200,0,0.00667663600062296,2.0
2019-03-12,183.42999267578125,184.2700042724609,182.3300018310547,184.0,177.9309539794922,3777000,0,0.00855074291667357,3.0
2019-03-13,183.2400054931641,183.77999877929688,181.0800018310547,181.13999938964844,176.46961975097656,4528300,0,-0.015543481577997675,0.0
2019-03-14,181.27999877929688,181.7400054931641,180.5,181.6100006103516,176.927490234375,4393000,0,0.002594684897244237,2.0
2019-03-15,182.3000030517578,182.4900054931641,179.57000732421875,182.22999572753903,177.53150939941406,8059100,0,0.003413882027992754,2.0
2019-03-18,182.52999877929688,183.47999572753903,182.3300018310547,183.4199981689453,178.69082641601562,4395800,0,0.006530222626935256,2.0
2019-03-19,184.19000244140625,185.82000732421875,183.47999572753903,184.1300048828125,179.38253784179688,4437100,1,0.0038709340363922706,2.0
2019-03-20,184.3000030517578,187.1199951171875,183.42999267578125,186.1000061035156,181.3017425537109,4772600,1,0.01069896903525791,3.0
2019-03-21,185.5,190.0,185.5,189.97000122070312,185.07196044921875,4755700,1,0.02079524443988956,3.0
2019-03-22,189.30999755859372,192.0500030517578,188.6699981689453,188.75,183.8833923339844,5173600,1,-0.006422073026602471,0.0
2019-03-25,188.75,191.7100067138672,188.50999450683597,189.67999267578125,184.7894287109375,3845900,1,0.004927113514072934,2.0
2019-03-26,190.69000244140625,192.19000244140625,188.7400054931641,189.33999633789062,184.45819091796875,4143300,1,-0.00179247338158528,1.0
2019-03-27,189.6499938964844,191.6100006103516,188.38999938964844,189.25,184.3705139160156,4298400,1,-0.00047531604326234156,1.0
2019-03-28,189.91000366210938,191.3999938964844,189.16000366210938,190.05999755859372,185.1596221923828,3326100,1,0.004280039939729141,2.0
2019-03-29,190.8500061035156,192.0399932861328,190.13999938964844,191.88999938964844,186.94244384765625,4674100,1,0.009628548114079205,3.0
2019-04-01,192.9900054931641,195.8999938964844,192.8500061035156,195.63999938964844,190.5957489013672,5381400,1,0.01954244625529089,3.0
2019-04-02,195.5,195.5,194.0200042724609,194.30999755859372,189.300048828125,2717800,1,-0.006798210157452522,0.0
2019-04-03,194.97999572753903,198.7899932861328,194.1100006103516,198.6100006103516,193.4891815185547,4581500,2,0.02212960272649478,3.0
2019-04-04,199.0,200.4900054931641,198.0200042724609,200.4499969482422,195.28175354003903,3138400,2,0.009264369025910435,3.0
2019-04-05,200.8600006103516,203.1300048828125,200.6100006103516,202.05999755859372,196.8502349853516,3615300,2,0.008031931328825292,3.0
2019-04-08,201.3699951171875,203.7899932861328,201.2400054931641,203.5500030517578,198.30181884765625,3040900,2,0.007374074587583879,2.0
2019-04-09,202.25999450683597,202.7100067138672,200.4600067138672,200.8999938964844,195.7201385498047,3721700,2,-0.013018959054496237,0.0
2019-04-10,201.25999450683597,201.6000061035156,198.0200042724609,199.42999267578125,194.28802490234372,3587500,2,-0.007317079469203902,0.0
2019-04-11,199.8999938964844,201.5,199.02999877929688,201.47999572753903,196.2851867675781,2465100,2,0.010279311673498048,3.0
2019-04-12,202.1300048828125,204.25999450683597,202.1300048828125,203.8500061035156,198.59408569335938,3097900,2,0.011763005887599487,3.0
2019-04-15,204.16000366210938,205.13999938964844,203.3999938964844,204.8600006103516,199.5780334472656,3049900,2,0.004954596402234612,2.0
2019-04-16,205.25,205.9900054931641,204.2899932861328,204.47000122070312,199.19808959960938,3271400,2,-0.0019037361538929432,1.0
2019-04-17,205.33999633789062,206.83999633789062,205.32000732421875,206.5500030517578,201.22447204589844,3271900,2,0.010172650357690216,3.0
2019-04-18,206.0200042724609,207.77999877929688,205.1000061035156,205.66000366210938,200.3574066162109,3162500,2,-0.004308881028800671,1.0
2019-04-22,204.1100006103516,206.25,204.0,204.77999877929688,199.5001220703125,2593900,2,-0.004278930599740272,1.0
2019-04-23,205.13999938964844,207.3300018310547,203.42999267578125,206.0500030517578,200.7373504638672,3702600,2,0.006201798417968085,2.0
2019-04-24,206.16000366210938,208.3000030517578,205.5399932861328,206.72000122070312,201.3900909423828,2750900,2,0.0032516290173361106,2.0
2019-04-25,206.00999450683597,207.72000122070312,205.05999755859372,206.5,201.17575073242188,3292100,2,-0.001064247384887751,1.0
2019-04-26,205.8800048828125,206.13999938964844,203.33999633789062,203.6100006103516,198.3602752685547,3560300,2,-0.013995154429290113,0.0
2019-04-29,203.30999755859372,203.8000030517578,200.33999633789062,202.16000366210938,196.9476623535156,3785200,2,-0.007121442679120071,0.0
2019-04-30,201.5500030517578,203.75,200.7899932861328,203.6999969482422,198.4479522705078,3415600,2,0.007617695183201434,3.0
2019-05-01,203.1999969482422,203.5200042724609,198.66000366210938,198.8000030517578,193.67428588867188,4644700,2,-0.024054953214993957,0.0
2019-05-02,199.3000030517578,201.05999755859372,198.8000030517578,201.00999450683597,195.8272857666016,2810000,2,0.011116657048052314,3.0
2019-05-03,202.0,202.30999755859372,200.32000732421875,200.55999755859372,195.38890075683597,3583400,2,-0.0022386794713680214,1.0
