Date,Open,High,Low,Close,Adj Close,Volume,abs_bins,pct_change,pct_change_bins
2018-06-29,65.87999725341797,65.98999786376953,64.33999633789061,64.34999847412111,60.41398620605469,10754700,2,,
2018-07-02,63.93999862670898,65.29000091552734,63.709999084472656,65.16999816894531,61.183837890625,7449400,2,0.012742808302535824,3.0
2018-07-03,65.40000152587889,65.40000152587889,64.27999877929689,64.5,60.55481338500977,3242900,2,-0.010280776243209666,0.0
2018-07-05,65.09999847412111,65.38999938964844,64.44000244140625,65.08999633789061,61.10872650146485,6678800,2,0.009147230044815657,2.0
2018-07-06,64.95999908447266,66.73000335693361,64.68000030517578,66.48000335693361,62.4137077331543,7108200,2,0.021355155895650846,3.0
2018-07-09,67.41999816894531,68.69000244140625,67.16000366210939,67.63999938964844,63.50274658203125,8026500,2,0.017448796241582132,3.0
2018-07-10,68.40000152587889,68.76999664306639,67.70999908447266,68.23999786376953,64.06605529785156,6329800,2,0.008870468355044236,2.0
2018-07-11,67.94000244140625,67.94000244140625,66.80999755859375,67.30000305175781,63.18355178833008,5926800,2,-0.013774836480626385,0.0
2018-07-12,67.94000244140625,70.33999633789061,67.16999816894531,67.98999786376953,63.83135604858398,14054100,2,0.01025252274477717,3.0
2018-07-13,67.98999786376953,69.55000305175781,67.98999786376953,68.62999725341797,64.43219757080078,5592100,2,0.009413140311179236,2.0
2018-07-16,68.66999816894531,68.77999877929689,68.11000061035156,68.23999786376953,64.06605529785156,4594100,2,-0.005682637407201874,1.0
2018-07-17,68.23999786376953,68.30000305175781,67.36000061035156,67.94000244140625,63.7844123840332,5312600,2,-0.004396181590775816,1.0
2018-07-18,67.84999847412111,68.36000061035156,67.55999755859375,67.90000152587889,63.746864318847656,5129500,2,-0.0005887682380031345,1.0
2018-07-19,67.55999755859375,67.75,64.76000213623047,66.13999938964844,62.09450149536133,9621100,2,-0.025920502160219572,0.0
2018-07-20,65.75,65.98000335693361,65.05999755859375,65.26000213623047,61.26832580566406,6331200,2,-0.013305068967927713,0.0
2018-07-23,65.34999847412111,66.56999969482422,65.33000183105469,66.33999633789061,62.28227615356445,5456900,2,0.016549098472379065,3.0
2018-07-24,65.80999755859375,66.20999908447266,65.30999755859375,65.58000183105469,62.03631973266602,6764600,2,-0.011456052891004598,0.0
2018-07-25,65.30000305175781,66.0,65.13999938964844,65.98999786376953,62.42416381835938,4586500,2,0.006251845399014577,2.0
2018-07-26,66.23999786376953,66.73999786376953,66.16000366210939,66.33999633789061,62.7552604675293,4579200,2,0.005303810963043443,2.0
2018-07-27,65.95999908447266,67.05000305175781,65.93000030517578,66.66999816894531,63.06742858886719,4545200,2,0.004974402310393478,2.0
2018-07-30,66.65000152587889,67.58999633789061,66.59999847412111,67.43000030517578,63.78635787963867,4669300,2,0.011399462383433479,3.0
2018-07-31,67.45999908447266,67.66000366210939,64.84999847412111,64.86000061035156,61.3552360534668,9351400,2,-0.03811359458983943,0.0
2018-08-01,65.0,65.48999786376953,63.72000122070313,64.08999633789061,60.62683486938477,9565900,2,-0.01187178947294154,0.0
2018-08-02,63.77000045776367,64.19000244140625,63.22999954223633,63.77999877929688,60.33358383178711,6806100,1,-0.0048369102247936,1.0
2018-08-03,63.90999984741211,65.23999786376953,63.70000076293945,64.88999938964844,61.38360595703125,4805500,2,0.01740358469106562,3.0
2018-08-06,64.84999847412111,65.30000305175781,64.69000244140625,65.04000091552734,61.52550506591797,4738100,2,0.002311627789949311,2.0
2018-08-07,65.41999816894531,66.01999664306639,64.95999908447266,65.44999694824219,61.91334533691406,5716400,2,0.006303751951777237,2.0
2018-08-08,68.01999664306639,69.38999938964844,66.72000122070311,68.16999816894531,64.48637390136719,18507400,2,0.04155846214712744,3.0
2018-08-09,68.16999816894531,69.27999877929689,67.98000335693361,68.56999969482422,64.86474609375,9074000,2,0.005867706272891349,2.0
2018-08-10,68.5,69.12000274658203,68.20999908447266,69.05000305175781,65.31881713867189,5918800,2,0.0070001948238280765,2.0
2018-08-13,69.25,70.15000152587889,68.55999755859375,69.5,65.74449157714844,6795300,2,0.006516972170224067,2.0
2018-08-14,69.5,71.88999938964844,69.5,71.37999725341797,67.52291107177734,9902200,2,0.027050320193064303,3.0
2018-08-15,71.04000091552734,71.7699966430664,70.27999877929689,71.63999938964844,67.76885223388672,6965600,2,0.003642506952016067,2.0
2018-08-16,72.23999786376953,73.87000274658203,72.0,73.19999694824219,69.24456024169922,9037100,3,0.02177551049531634,3.0
2018-08-17,73.04000091552734,74.23999786376953,72.7699966430664,73.68000030517578,69.69863128662111,7145900,3,0.0065574231823122275,2.0
2018-08-20,73.9800033569336,74.9000015258789,73.79000091552734,74.62000274658203,70.58784484863281,5873000,3,0.012757904960814859,3.0
2018-08-21,74.30000305175781,74.5999984741211,73.30999755859375,73.69000244140625,69.70809173583984,5072600,3,-0.01246315024048128,0.0
2018-08-22,73.5,74.54000091552734,73.13999938964844,73.91000366210938,69.91619873046875,5259100,3,0.0029854961787803003,2.0
2018-08-23,73.70999908447266,73.9000015258789,73.19999694824219,73.63999938964844,69.66078948974611,4299600,3,-0.0036531492231457463,1.0
2018-08-24,73.63999938964844,74.25,73.58999633789062,74.08000183105469,70.07701110839844,5499700,3,0.005975046782361826,2.0
2018-08-27,74.19999694824219,75.0999984741211,74.16000366210938,74.95999908447266,70.90946197509766,4770800,3,0.011879012306518,3.0
2018-08-28,75.0,75.02999877929688,73.9000015258789,74.91999816894531,70.87162780761719,5535100,3,-0.0005336301496250417,1.0
2018-08-29,74.86000061035156,74.91999816894531,74.20999908447266,74.44999694824219,70.42700958251953,3781100,3,-0.006273374695542122,1.0
2018-08-30,74.0999984741211,74.77999877929688,73.6500015258789,74.52999877929688,70.50270080566406,4036500,3,0.001074571314090278,2.0
2018-08-31,74.45999908447266,75.30999755859375,74.30999755859375,75.23999786376953,71.17434692382812,5644700,3,0.009526353094076345,3.0
2018-09-04,74.9800033569336,75.01000213623047,73.36000061035156,74.0,70.00132751464844,9709000,3,-0.01648056750366589,0.0
2018-09-05,73.88999938964844,75.22000122070312,72.81999969482422,74.88999938964844,70.8432388305664,14728800,3,0.012027018779033005,3.0
2018-09-06,75.01000213623047,76.30999755859375,74.08999633789062,76.06999969482422,71.95948028564453,9470900,3,0.015756446986149752,3.0
2018-09-07,75.88999938964844,77.41999816894531,75.83000183105469,77.29000091552734,73.11356353759766,9984600,3,0.016037875977356286,3.0
2018-09-10,77.2699966430664,77.80000305175781,75.62999725341797,75.63999938964844,71.55271911621094,5329200,3,-0.021348188722138173,0.0
2018-09-11,74.91000366210938,75.94000244140625,74.58000183105469,75.7300033569336,71.63785552978516,4980800,3,0.0011898991011556337,2.0
2018-09-12,75.83000183105469,77.5,75.62000274658203,77.31999969482422,73.14192962646484,6154900,3,0.020995593125707313,3.0
2018-09-13,77.97000122070312,78.5,76.88999938964844,77.08000183105469,72.91490936279297,6847600,3,-0.00310395582923928,1.0
2018-09-14,77.44999694824219,77.73999786376953,76.86000061035156,76.91000366210938,72.75409698486328,5019000,3,-0.002205476970770115,1.0
2018-09-17,76.83000183105469,78.19999694824219,76.76000213623047,78.0999984741211,73.87979125976562,8987800,3,0.015472562155109948,3.0
2018-09-18,78.04000091552734,79.18000030517578,77.61000061035156,78.61000061035156,74.36222076416016,7718000,3,0.006530117108766165,2.0
2018-09-19,78.80999755859375,79.94000244140625,78.4800033569336,78.95999908447266,74.69331359863281,7808600,3,0.004452340305350466,2.0
2018-09-20,79.41000366210938,79.97000122070312,79.23999786376953,79.38999938964844,75.10008239746094,6736700,3,0.005445799267496998,2.0
2018-09-21,79.45999908447266,79.93000030517578,78.58000183105469,79.58999633789062,75.28926849365234,12104700,3,0.002519170547673033,2.0
2018-09-24,79.22000122070312,79.37000274658203,78.12000274658203,78.73999786376953,74.48519897460938,7129400,3,-0.010679714954534236,0.0
2018-09-25,78.33999633789062,78.9000015258789,77.30999755859375,77.61000061035156,73.41626739501953,8941600,3,-0.014350994209740953,0.0
2018-09-26,77.87000274658203,79.08999633789062,77.33000183105469,78.43000030517578,74.19196319580078,6001000,3,0.010565644741340918,3.0
2018-09-27,78.47000122070312,79.43000030517578,78.3499984741211,78.76000213623047,74.5041275024414,8946000,3,0.004207596962522375,2.0
2018-09-28,78.38999938964844,79.08999633789062,78.26000213623047,78.72000122070312,74.4662857055664,6317400,3,-0.0005078836267443654,1.0
2018-10-01,79.05000305175781,80.55999755859375,78.94999694824219,79.5,75.20413208007812,6452800,3,0.009908520924815978,3.0
2018-10-02,79.27999877929688,79.98999786376953,79.16000366210938,79.23999786376953,74.95817565917969,3929600,3,-0.0032704671223958703,1.0
2018-10-03,79.66000366210938,80.47000122070312,79.19999694824219,79.9000015258789,75.58253479003906,4825100,3,0.008329173143644786,2.0
2018-10-04,79.56999969482422,79.97000122070312,78.97000122070312,79.38999938964844,75.10008239746094,6577800,3,-0.006383005337807002,1.0
2018-10-05,79.22000122070312,79.69000244140625,78.44000244140625,78.66999816894531,74.41899108886719,4540800,3,-0.009069167731937333,0.0
2018-10-08,78.80999755859375,80.0,78.7300033569336,79.80000305175781,75.48793029785156,5256000,3,0.014363860545487661,3.0
2018-10-09,79.76000213623047,79.88999938964844,78.80999755859375,79.48999786376953,75.19468688964844,3701700,3,-0.00388477664326925,1.0
2018-10-10,80.01000213623047,80.52999877929688,78.69999694824219,78.91999816894531,74.65548706054688,14047100,3,-0.00717070965080524,1.0
2018-10-11,76.69000244140625,77.06999969482422,72.5999984741211,73.19000244140625,69.23511505126953,17094600,3,-0.07260511734012931,0.0
2018-10-12,74.51000213623047,74.97000122070312,73.2699966430664,74.58000183105469,70.54999542236328,9479700,3,0.018991656555295666,3.0
2018-10-15,74.16999816894531,74.97000122070312,73.0199966430664,73.05999755859375,69.11212921142578,7383700,3,-0.020380855928432196,0.0
2018-10-16,73.54000091552734,73.75,72.6500015258789,73.72000122070312,69.73646545410156,10207400,3,0.009033721381937587,2.0
2018-10-17,73.95999908447266,74.83000183105469,73.75,74.36000061035156,70.34188079833984,7234000,3,0.008681489135253795,2.0
2018-10-18,74.47000122070312,75.16999816894531,73.7699966430664,74.52999877929688,70.50270080566406,7315700,3,0.0022861507201445974,2.0
2018-10-19,74.38999938964844,75.62000274658203,73.94999694824219,74.18000030517578,70.17160797119139,7274700,3,-0.004696075135564248,1.0
2018-10-22,74.44999694824219,74.94000244140625,72.5999984741211,72.83999633789062,68.90402221679689,5390400,3,-0.01806422164697219,0.0
2018-10-23,71.2699966430664,72.91000366210938,70.44999694824219,72.44999694824219,69.0087890625,5862800,3,-0.005354192878309738,1.0
2018-10-24,72.12999725341797,72.56999969482422,69.58000183105469,69.80999755859375,66.49418640136719,6936900,2,-0.03643891650588249,0.0
2018-10-25,70.08000183105469,71.12999725341797,69.55000305175781,70.66999816894531,67.31333160400389,9234600,2,0.012319161157823277,3.0
2018-10-26,70.0,70.80000305175781,69.16999816894531,70.12000274658203,66.78947448730469,8538100,2,-0.0077825871885329745,1.0
2018-10-29,71.16000366210938,71.5199966430664,69.48000335693361,70.54000091552734,67.18950653076172,6262100,2,0.005989705540417889,2.0
2018-10-30,71.02999877929688,72.47000122070312,70.33000183105469,72.38999938964844,68.95164489746094,7205900,3,0.02622623263552959,3.0
