,Date,Open,High,Low,Close,Adj Close,Volume,Hour
679,2018-08-03 12:00:00,107.62,107.77,107.46,107.62,107.62,1317739,12:00:00
680,2018-08-03 13:00:00,107.63,108.03,107.63,108.03,108.03,5580154,13:00:00
681,2018-08-03 14:00:00,108.04,108.07,107.17,108.0,108.0,0,14:00:00
682,2018-08-03 15:00:00,107.99,108.02,107.98,108.02,108.02,0,15:00:00
683,2018-08-03 16:00:00,108.02,108.06,108.02,108.02,108.02,0,16:00:00
684,2018-08-03 17:00:00,107.96,107.96,107.96,107.96,107.96,0,17:00:00
685,2018-08-06 01:00:00,108.1,108.1,108.1,108.1,108.1,0,01:00:00
686,2018-08-06 02:00:00,108.0,108.15,108.0,108.15,108.15,0,02:00:00
687,2018-08-06 03:00:00,108.3,108.39,108.23,108.26,108.26,0,03:00:00
688,2018-08-06 04:00:00,108.3,108.38,108.23,108.23,108.23,0,04:00:00
689,2018-08-06 05:00:00,108.23,108.3,108.01,108.11,108.11,0,05:00:00
690,2018-08-06 06:00:00,108.05,108.42,107.63,107.93,107.93,3755086,06:00:00
691,2018-08-06 07:00:00,107.91,108.03,107.57,107.74,107.74,1574669,07:00:00
692,2018-08-06 08:00:00,107.73,108.13,107.73,107.99,107.99,1281260,08:00:00
693,2018-08-06 09:00:00,108.0,108.25,107.95,108.13,108.13,1338340,09:00:00
694,2018-08-06 10:00:00,108.15,108.16,107.83,108.05,108.05,1091914,10:00:00
695,2018-08-06 11:00:00,108.05,108.12,108.0,108.12,108.12,1305738,11:00:00
696,2018-08-06 12:00:00,108.12,108.27,108.04,108.14,108.14,1625658,12:00:00
697,2018-08-06 13:00:00,108.13,108.14,108.01,108.02,108.02,0,13:00:00
698,2018-08-06 14:00:00,108.02,108.12,107.95,108.0,108.0,0,14:00:00
699,2018-08-06 15:00:00,107.88,108.09,107.88,108.09,108.09,0,15:00:00
700,2018-08-06 16:00:00,108.11,108.11,108.01,108.06,108.06,0,16:00:00
701,2018-08-07 01:00:00,108.2,108.58,108.2,108.58,108.58,0,01:00:00
702,2018-08-07 02:00:00,108.59,108.59,108.59,108.59,108.59,0,02:00:00
703,2018-08-07 03:00:00,108.54,108.54,108.5,108.5,108.5,0,03:00:00
704,2018-08-07 04:00:00,108.5,108.54,108.3,108.51,108.51,0,04:00:00
705,2018-08-07 05:00:00,108.5,108.59,108.13,108.43,108.43,0,05:00:00
706,2018-08-07 06:00:00,108.4,108.57,108.34,108.57,108.57,0,06:00:00
707,2018-08-07 07:00:00,108.5,109.1,108.17,108.86,108.86,4126967,07:00:00
708,2018-08-07 08:00:00,108.88,108.97,108.31,108.34,108.34,2159960,08:00:00
709,2018-08-07 09:00:00,108.33,108.91,108.29,108.85,108.85,1761303,09:00:00
710,2018-08-07 10:00:00,108.84,108.91,108.71,108.72,108.72,1475623,10:00:00
711,2018-08-07 11:00:00,108.73,109.07,108.71,109.03,109.03,1809467,11:00:00
712,2018-08-07 12:00:00,109.02,109.04,108.85,108.85,108.85,1306803,12:00:00
713,2018-08-07 13:00:00,108.85,108.96,108.8,108.87,108.87,1793725,13:00:00
714,2018-08-07 14:00:00,108.88,109.05,108.77,108.94,108.94,0,14:00:00
715,2018-08-07 15:00:00,108.89,108.89,108.77,108.84,108.84,0,15:00:00
716,2018-08-07 16:00:00,108.88,108.95,108.88,108.89,108.89,0,16:00:00
717,2018-08-07 17:00:00,108.94,108.99,108.89,108.99,108.99,0,17:00:00
718,2018-08-08 01:00:00,108.22,108.79,108.22,108.79,108.79,0,01:00:00
719,2018-08-08 02:00:00,108.9,108.9,108.9,108.9,108.9,0,02:00:00
720,2018-08-08 03:00:00,108.8,108.8,108.8,108.8,108.8,0,03:00:00
721,2018-08-08 04:00:00,108.8,108.8,108.77,108.8,108.8,0,04:00:00
722,2018-08-08 05:00:00,108.86,108.87,108.71,108.72,108.72,0,05:00:00
723,2018-08-08 06:00:00,108.7,109.34,108.62,109.32,109.32,0,06:00:00
724,2018-08-08 07:00:00,109.0,109.23,108.76,108.94,108.94,3405172,07:00:00
725,2018-08-08 08:00:00,108.91,109.39,108.8,109.38,109.38,1955976,08:00:00
726,2018-08-08 09:00:00,109.4,109.4,108.96,109.09,109.09,1404876,09:00:00
727,2018-08-08 10:00:00,109.08,109.28,109.05,109.21,109.21,1183565,10:00:00
728,2018-08-08 11:00:00,109.22,109.52,109.14,109.5,109.5,1244261,11:00:00
729,2018-08-08 12:00:00,109.5,109.54,109.39,109.54,109.54,1424801,12:00:00
730,2018-08-08 13:00:00,109.53,109.73,109.48,109.49,109.49,2331311,13:00:00
731,2018-08-08 14:00:00,109.49,109.53,109.2,109.3,109.3,0,14:00:00
732,2018-08-08 15:00:00,109.49,109.49,109.02,109.19,109.19,0,15:00:00
733,2018-08-08 16:00:00,109.2,109.3,109.2,109.3,109.3,0,16:00:00
734,2018-08-08 17:00:00,109.25,109.28,109.25,109.25,109.25,0,17:00:00
735,2018-08-09 01:00:00,109.74,109.74,109.74,109.74,109.74,0,01:00:00
736,2018-08-09 02:00:00,109.5,109.5,109.49,109.49,109.49,0,02:00:00
737,2018-08-09 03:00:00,109.49,109.75,109.2,109.6,109.6,0,03:00:00
738,2018-08-09 04:00:00,109.6,109.99,109.55,109.99,109.99,0,04:00:00
739,2018-08-09 05:00:00,109.92,110.16,109.71,109.96,109.96,3410320,05:00:00
740,2018-08-09 06:00:00,109.95,110.1,109.87,110.04,110.04,1734115,06:00:00
741,2018-08-09 07:00:00,110.04,110.04,109.77,109.94,109.94,1252014,07:00:00
742,2018-08-09 08:00:00,109.95,110.04,109.87,109.98,109.98,1201663,08:00:00
743,2018-08-09 09:00:00,109.97,110.05,109.77,109.88,109.88,1249424,09:00:00
744,2018-08-09 10:00:00,109.88,109.99,109.76,109.83,109.83,1090604,10:00:00
745,2018-08-09 11:00:00,109.83,109.86,109.61,109.68,109.68,2082656,11:00:00
746,2018-08-09 12:00:00,109.67,109.95,108.88,109.61,109.61,0,12:00:00
747,2018-08-09 13:00:00,109.62,109.79,109.62,109.62,109.62,0,13:00:00
748,2018-08-09 14:00:00,109.77,109.77,109.62,109.66,109.66,0,14:00:00
749,2018-08-09 15:00:00,109.62,109.78,109.62,109.63,109.63,0,15:00:00
750,2018-08-10 01:00:00,109.0,109.01,109.0,109.01,109.01,0,01:00:00
751,2018-08-10 02:00:00,109.45,109.46,109.45,109.46,109.46,0,02:00:00
752,2018-08-10 03:00:00,109.43,109.5,109.03,109.35,109.35,0,03:00:00
753,2018-08-10 04:00:00,109.3,109.45,109.1,109.24,109.24,0,04:00:00
754,2018-08-10 05:00:00,109.43,109.67,109.0,109.48,109.48,3635212,05:00:00
755,2018-08-10 06:00:00,109.46,109.66,109.13,109.49,109.49,2223463,06:00:00
756,2018-08-10 07:00:00,109.52,109.59,109.25,109.33,109.33,1292166,07:00:00
757,2018-08-10 08:00:00,109.34,109.47,109.18,109.22,109.22,953654,08:00:00
758,2018-08-10 09:00:00,109.21,109.25,108.46,108.47,108.47,2370162,09:00:00
759,2018-08-10 10:00:00,108.48,109.12,108.39,109.06,109.06,2053601,10:00:00
760,2018-08-10 11:00:00,109.08,109.13,108.88,109.02,109.02,1922643,11:00:00
761,2018-08-10 12:00:00,109.0,109.24,108.77,109.1,109.1,0,12:00:00
762,2018-08-10 13:00:00,109.21,109.21,109.0,109.12,109.12,0,13:00:00
763,2018-08-10 14:00:00,109.17,109.17,109.1,109.12,109.12,0,14:00:00
764,2018-08-10 15:00:00,109.12,109.12,109.04,109.07,109.07,0,15:00:00
765,2018-08-13 01:00:00,108.88,108.98,108.88,108.98,108.98,0,01:00:00
766,2018-08-13 02:00:00,108.75,108.89,108.72,108.89,108.89,0,02:00:00
767,2018-08-13 03:00:00,108.89,108.89,108.89,108.89,108.89,0,03:00:00
768,2018-08-13 04:00:00,108.9,108.9,108.9,108.9,108.9,0,04:00:00
769,2018-08-13 05:00:00,108.9,109.19,108.75,109.19,109.19,0,05:00:00
770,2018-08-13 06:00:00,109.2,109.29,109.01,109.29,109.29,0,06:00:00
771,2018-08-13 07:00:00,109.3,109.47,108.73,109.43,109.43,3665140,07:00:00
772,2018-08-13 08:00:00,109.45,109.57,108.69,108.75,108.75,2519531,08:00:00
773,2018-08-13 09:00:00,108.74,108.82,108.24,108.36,108.36,1934563,09:00:00
774,2018-08-13 10:00:00,108.34,108.51,108.17,108.4,108.4,1615742,10:00:00
775,2018-08-13 11:00:00,108.4,108.7,108.36,108.64,108.64,1788423,11:00:00
776,2018-08-13 12:00:00,108.65,108.7,108.2,108.32,108.32,1958650,12:00:00
777,2018-08-13 13:00:00,108.3,108.49,108.1,108.22,108.22,2441504,13:00:00
778,2018-08-13 14:00:00,108.21,108.75,108.21,108.31,108.31,0,14:00:00
779,2018-08-13 15:00:00,108.3,108.38,108.25,108.26,108.26,0,15:00:00
780,2018-08-13 16:00:00,108.3,108.39,108.3,108.39,108.39,0,16:00:00
781,2018-08-13 17:00:00,108.32,108.47,108.32,108.47,108.47,0,17:00:00
782,2018-08-14 01:00:00,109.0,109.0,109.0,109.0,109.0,0,01:00:00
783,2018-08-14 02:00:00,108.98,109.0,108.73,109.0,109.0,0,02:00:00
784,2018-08-14 03:00:00,108.82,108.82,108.54,108.76,108.76,0,03:00:00
785,2018-08-14 04:00:00,108.75,108.8,108.65,108.72,108.72,0,04:00:00
786,2018-08-14 05:00:00,108.72,108.78,108.55,108.6,108.6,0,05:00:00
787,2018-08-14 06:00:00,108.58,108.77,108.04,108.55,108.55,3228643,06:00:00
788,2018-08-14 07:00:00,108.56,109.44,108.53,109.3,109.3,2675406,07:00:00
789,2018-08-14 08:00:00,109.31,109.51,109.12,109.43,109.43,1719406,08:00:00
790,2018-08-14 09:00:00,109.44,109.47,109.21,109.36,109.36,1293863,09:00:00
791,2018-08-14 10:00:00,109.35,109.54,109.32,109.38,109.38,1444307,10:00:00
792,2018-08-14 11:00:00,109.39,109.74,109.39,109.7,109.7,1895097,11:00:00
793,2018-08-14 12:00:00,109.7,109.71,109.51,109.58,109.58,2459436,12:00:00
794,2018-08-14 13:00:00,109.56,109.73,109.56,109.63,109.63,0,13:00:00
795,2018-08-14 14:00:00,109.68,109.78,109.63,109.65,109.65,0,14:00:00
796,2018-08-14 15:00:00,109.64,109.74,109.64,109.74,109.74,0,15:00:00
797,2018-08-14 16:00:00,109.7,109.74,109.68,109.74,109.74,0,16:00:00
798,2018-08-15 01:00:00,109.48,109.5,109.48,109.5,109.5,0,01:00:00
799,2018-08-15 02:00:00,109.72,109.72,109.3,109.3,109.3,0,02:00:00
800,2018-08-15 03:00:00,109.29,109.29,109.0,109.0,109.0,0,03:00:00
801,2018-08-15 04:00:00,108.86,108.88,108.58,108.68,108.68,0,04:00:00
802,2018-08-15 05:00:00,108.61,108.79,108.25,108.7,108.7,0,05:00:00
803,2018-08-15 06:00:00,108.65,108.66,108.37,108.38,108.38,0,06:00:00
804,2018-08-15 07:00:00,108.5,108.98,107.19,107.22,107.22,6993416,07:00:00
805,2018-08-15 08:00:00,107.22,107.78,107.06,107.4,107.4,5012093,08:00:00
806,2018-08-15 09:00:00,107.44,107.73,107.17,107.57,107.57,2681063,09:00:00
807,2018-08-15 10:00:00,107.59,107.86,107.34,107.4,107.4,2253089,10:00:00
808,2018-08-15 11:00:00,107.39,107.62,106.83,106.91,106.91,2895736,11:00:00
809,2018-08-15 12:00:00,106.9,107.63,106.83,107.48,107.48,3412243,12:00:00
810,2018-08-15 13:00:00,107.47,107.82,107.47,107.65,107.65,3291277,13:00:00
811,2018-08-15 14:00:00,107.66,107.86,106.81,107.77,107.77,0,14:00:00
812,2018-08-15 15:00:00,107.8,107.82,107.77,107.8,107.8,0,15:00:00
813,2018-08-15 16:00:00,107.82,107.83,107.8,107.83,107.83,0,16:00:00
814,2018-08-15 17:00:00,107.81,107.84,107.77,107.84,107.84,0,17:00:00
815,2018-08-16 01:00:00,108.0,108.0,108.0,108.0,108.0,0,01:00:00
816,2018-08-16 02:00:00,108.26,108.49,108.26,108.35,108.35,0,02:00:00
817,2018-08-16 03:00:00,108.55,108.65,108.55,108.65,108.65,0,03:00:00
818,2018-08-16 04:00:00,108.46,108.69,108.46,108.61,108.61,0,04:00:00
819,2018-08-16 05:00:00,108.56,108.7,108.26,108.26,108.26,0,05:00:00
820,2018-08-16 06:00:00,108.3,108.42,107.66,108.3,108.3,0,06:00:00
821,2018-08-16 07:00:00,108.37,108.86,107.96,108.3,108.3,3774599,07:00:00
822,2018-08-16 08:00:00,108.31,108.45,107.97,108.43,108.43,2115541,08:00:00
823,2018-08-16 09:00:00,108.44,108.52,108.26,108.33,108.33,1451247,09:00:00
824,2018-08-16 10:00:00,108.33,108.35,108.14,108.19,108.19,1292107,10:00:00
825,2018-08-16 11:00:00,108.19,108.22,107.68,107.69,107.69,2099215,11:00:00
826,2018-08-16 12:00:00,107.66,107.78,107.54,107.7,107.7,2524787,12:00:00
827,2018-08-16 13:00:00,107.7,107.7,107.3,107.64,107.64,3520008,13:00:00
828,2018-08-16 14:00:00,107.64,108.45,107.36,107.64,107.64,0,14:00:00
829,2018-08-16 15:00:00,107.64,107.77,107.58,107.77,107.77,0,15:00:00
830,2018-08-16 16:00:00,107.65,107.71,107.44,107.44,107.44,0,16:00:00
831,2018-08-16 17:00:00,107.5,107.5,107.5,107.5,107.5,0,17:00:00
832,2018-08-17 01:00:00,107.5,107.5,107.5,107.5,107.5,0,01:00:00
833,2018-08-17 02:00:00,107.49,107.77,107.33,107.38,107.38,0,02:00:00
834,2018-08-17 03:00:00,107.39,107.59,107.15,107.34,107.34,0,03:00:00
835,2018-08-17 04:00:00,107.36,107.58,106.89,106.89,106.89,4668994,04:00:00
836,2018-08-17 05:00:00,106.93,107.1,106.7,107.0,107.0,2183902,05:00:00
837,2018-08-17 06:00:00,107.0,107.24,106.92,107.17,107.17,1855051,06:00:00
838,2018-08-17 07:00:00,107.17,107.17,106.87,106.87,106.87,1071250,07:00:00
839,2018-08-17 08:00:00,106.88,107.72,106.87,107.67,107.67,2329437,08:00:00
840,2018-08-17 09:00:00,107.66,107.9,107.49,107.54,107.54,1710698,09:00:00
841,2018-08-17 10:00:00,107.53,107.79,107.47,107.58,107.58,2076008,10:00:00
842,2018-08-17 11:00:00,107.58,107.6,107.17,107.47,107.47,0,11:00:00
843,2018-08-17 12:00:00,107.6,107.65,107.31,107.31,107.31,0,12:00:00
844,2018-08-17 13:00:00,107.46,107.46,107.46,107.46,107.46,0,13:00:00
845,2018-08-17 14:00:00,107.44,107.47,107.44,107.47,107.47,0,14:00:00
846,2018-08-20 01:00:00,107.9,108.1,107.9,108.1,108.1,0,01:00:00
847,2018-08-20 02:00:00,107.99,107.99,107.96,107.96,107.96,0,02:00:00
848,2018-08-20 03:00:00,107.9,108.0,107.9,107.99,107.99,0,03:00:00
849,2018-08-20 04:00:00,107.9,108.0,107.75,107.81,107.81,0,04:00:00
850,2018-08-20 05:00:00,107.87,107.96,107.53,107.55,107.55,0,05:00:00
851,2018-08-20 06:00:00,107.6,107.88,106.8,106.9,106.9,3412832,06:00:00
852,2018-08-20 07:00:00,106.9,107.08,106.49,106.68,106.68,2586101,07:00:00
853,2018-08-20 08:00:00,106.69,107.18,106.62,107.12,107.12,1988086,08:00:00
854,2018-08-20 09:00:00,107.14,107.24,106.98,107.11,107.11,1326579,09:00:00
855,2018-08-20 10:00:00,107.1,107.18,106.95,107.03,107.03,1221985,10:00:00
856,2018-08-20 11:00:00,107.04,107.12,106.98,107.07,107.07,1393528,11:00:00
857,2018-08-20 12:00:00,107.07,107.1,106.8,106.87,106.87,2141402,12:00:00
858,2018-08-20 13:00:00,106.87,107.1,106.75,106.87,106.87,0,13:00:00
859,2018-08-20 14:00:00,106.94,106.94,106.87,106.88,106.88,0,14:00:00
860,2018-08-20 15:00:00,106.9,106.9,106.82,106.82,106.82,0,15:00:00
861,2018-08-20 16:00:00,106.89,106.89,106.79,106.79,106.79,0,16:00:00
862,2018-08-21 01:00:00,107.03,107.18,106.92,107.06,107.06,0,01:00:00
863,2018-08-21 02:00:00,107.05,107.18,106.91,107.1,107.1,0,02:00:00
864,2018-08-21 03:00:00,107.11,107.11,106.94,106.94,106.94,0,03:00:00
865,2018-08-21 04:00:00,107.0,107.35,106.82,107.06,107.06,3842830,04:00:00
866,2018-08-21 05:00:00,107.04,107.11,106.61,106.72,106.72,2151557,05:00:00
867,2018-08-21 06:00:00,106.73,107.14,106.71,106.94,106.94,1632841,06:00:00
868,2018-08-21 07:00:00,106.96,106.99,106.55,106.57,106.57,2004690,07:00:00
869,2018-08-21 08:00:00,106.57,106.65,106.41,106.42,106.42,2105746,08:00:00
870,2018-08-21 09:00:00,106.42,106.42,106.0,106.19,106.19,2880730,09:00:00
871,2018-08-21 10:00:00,106.2,106.24,105.85,105.99,105.99,3431008,10:00:00
872,2018-08-21 11:00:00,105.98,106.55,105.63,105.78,105.78,0,11:00:00
873,2018-08-21 12:00:00,105.98,105.98,105.5,105.7,105.7,0,12:00:00
874,2018-08-21 13:00:00,105.52,105.61,105.4,105.4,105.4,0,13:00:00
875,2018-08-21 14:00:00,105.4,105.5,105.1,105.29,105.29,0,14:00:00
876,2018-08-22 01:00:00,105.42,105.42,105.42,105.42,105.42,0,01:00:00
877,2018-08-22 02:00:00,105.75,105.79,105.75,105.79,105.79,0,02:00:00
878,2018-08-22 03:00:00,105.78,105.82,105.76,105.76,105.76,0,03:00:00
879,2018-08-22 04:00:00,105.74,105.98,105.5,105.5,105.5,0,04:00:00
880,2018-08-22 05:00:00,105.56,105.85,105.51,105.8,105.8,0,05:00:00
881,2018-08-22 06:00:00,105.85,106.39,105.78,105.96,105.96,4010097,06:00:00
882,2018-08-22 07:00:00,105.98,106.62,105.98,106.58,106.58,2656622,07:00:00
883,2018-08-22 08:00:00,106.58,106.77,106.48,106.62,106.62,1394439,08:00:00
884,2018-08-22 09:00:00,106.65,106.77,106.51,106.68,106.68,955638,09:00:00
885,2018-08-22 10:00:00,106.67,107.0,106.67,106.91,106.91,2142776,10:00:00
886,2018-08-22 11:00:00,106.93,107.18,106.85,107.16,107.16,1850660,11:00:00
887,2018-08-22 12:00:00,107.16,107.34,106.97,107.05,107.05,2737605,12:00:00
888,2018-08-22 13:00:00,107.06,107.2,106.14,107.06,107.06,0,13:00:00
889,2018-08-22 14:00:00,107.06,107.11,107.05,107.11,107.11,0,14:00:00
890,2018-08-22 15:00:00,107.11,107.11,107.06,107.1,107.1,0,15:00:00
891,2018-08-22 16:00:00,107.06,107.11,107.06,107.11,107.11,0,16:00:00
892,2018-08-23 01:00:00,107.01,107.01,107.01,107.01,107.01,0,01:00:00
893,2018-08-23 02:00:00,107.05,107.05,107.05,107.05,107.05,0,02:00:00
894,2018-08-23 03:00:00,107.0,107.07,106.92,107.01,107.01,0,03:00:00
895,2018-08-23 04:00:00,107.01,107.09,106.74,107.09,107.09,0,04:00:00
896,2018-08-23 05:00:00,107.23,108.17,106.96,108.11,108.11,4019160,05:00:00
897,2018-08-23 06:00:00,108.13,108.18,107.19,107.4,107.4,2785577,06:00:00
898,2018-08-23 07:00:00,107.39,107.71,107.11,107.69,107.69,1660753,07:00:00
899,2018-08-23 08:00:00,107.71,107.83,107.58,107.83,107.83,1085456,08:00:00
900,2018-08-23 09:00:00,107.82,108.18,107.73,108.03,108.03,1787873,09:00:00
901,2018-08-23 10:00:00,108.03,108.04,107.78,107.89,107.89,1397743,10:00:00
902,2018-08-23 11:00:00,107.89,107.91,107.35,107.58,107.58,2707363,11:00:00
903,2018-08-23 12:00:00,107.56,107.81,107.0,107.17,107.17,0,12:00:00
904,2018-08-23 13:00:00,107.2,107.3,107.17,107.18,107.18,0,13:00:00
905,2018-08-23 14:00:00,107.18,107.3,107.17,107.3,107.3,0,14:00:00
906,2018-08-23 15:00:00,107.2,107.35,107.2,107.3,107.3,0,15:00:00
907,2018-08-24 01:00:00,107.78,107.78,107.7,107.78,107.78,0,01:00:00
908,2018-08-24 02:00:00,107.82,107.82,107.35,107.35,107.35,0,02:00:00
909,2018-08-24 03:00:00,107.45,107.6,107.36,107.55,107.55,0,03:00:00
910,2018-08-24 04:00:00,107.56,107.75,107.5,107.6,107.6,0,04:00:00
911,2018-08-24 05:00:00,107.68,108.5,107.61,108.04,108.04,3374416,05:00:00
912,2018-08-24 06:00:00,108.05,108.55,108.01,108.36,108.36,2904743,06:00:00
913,2018-08-24 07:00:00,108.39,108.53,108.25,108.36,108.36,1217520,07:00:00
914,2018-08-24 08:00:00,108.34,108.34,108.02,108.11,108.11,1144784,08:00:00
915,2018-08-24 09:00:00,108.1,108.25,107.91,108.16,108.16,1370875,09:00:00
916,2018-08-24 10:00:00,108.16,108.2,108.01,108.04,108.04,1186570,10:00:00
917,2018-08-24 11:00:00,108.04,108.47,107.96,108.4,108.4,2566368,11:00:00
918,2018-08-24 12:00:00,108.4,108.4,108.23,108.4,108.4,0,12:00:00
919,2018-08-24 13:00:00,108.4,108.45,108.4,108.4,108.4,0,13:00:00
920,2018-08-24 14:00:00,108.45,108.45,108.36,108.36,108.36,0,14:00:00
921,2018-08-24 15:00:00,108.4,108.46,108.36,108.46,108.46,0,15:00:00
922,2018-08-27 01:00:00,108.46,108.95,108.46,108.95,108.95,0,01:00:00
923,2018-08-27 02:00:00,108.9,108.9,108.9,108.9,108.9,0,02:00:00
924,2018-08-27 03:00:00,108.9,108.98,108.63,108.98,108.98,0,03:00:00
925,2018-08-27 04:00:00,108.71,109.0,108.65,109.0,109.0,0,04:00:00
926,2018-08-27 05:00:00,109.04,109.24,108.94,109.12,109.12,0,05:00:00
927,2018-08-27 06:00:00,109.03,109.24,108.51,109.07,109.07,4018757,06:00:00
928,2018-08-27 07:00:00,109.04,109.31,108.96,109.05,109.05,2703154,07:00:00
929,2018-08-27 08:00:00,109.05,109.33,108.86,109.31,109.31,1803477,08:00:00
930,2018-08-27 09:00:00,109.32,109.36,109.07,109.17,109.17,1366087,09:00:00
931,2018-08-27 10:00:00,109.18,109.41,109.17,109.38,109.38,1368119,10:00:00
932,2018-08-27 11:00:00,109.37,109.42,109.25,109.39,109.39,1443503,11:00:00
933,2018-08-27 12:00:00,109.38,109.64,109.28,109.6,109.6,2694922,12:00:00
934,2018-08-27 13:00:00,109.6,109.73,109.21,109.61,109.61,0,13:00:00
935,2018-08-27 14:00:00,109.61,109.61,109.6,109.6,109.6,0,14:00:00
936,2018-08-27 15:00:00,109.65,109.65,109.61,109.65,109.65,0,15:00:00
937,2018-08-27 16:00:00,109.65,109.65,109.61,109.65,109.65,0,16:00:00
938,2018-08-28 01:00:00,109.65,109.65,109.65,109.65,109.65,0,01:00:00
939,2018-08-28 02:00:00,109.65,109.65,109.65,109.65,109.65,0,02:00:00
940,2018-08-28 03:00:00,109.84,110.0,109.83,109.96,109.96,0,03:00:00
941,2018-08-28 04:00:00,109.9,109.94,109.66,109.8,109.8,0,04:00:00
942,2018-08-28 05:00:00,109.78,110.13,109.71,110.09,110.09,0,05:00:00
943,2018-08-28 06:00:00,110.07,110.07,109.6,109.99,109.99,0,06:00:00
944,2018-08-28 07:00:00,109.98,110.5,109.96,109.98,109.98,4946331,07:00:00
945,2018-08-28 08:00:00,109.98,110.22,109.81,110.12,110.12,2939862,08:00:00
946,2018-08-28 09:00:00,109.89,110.18,109.88,110.14,110.14,1182481,09:00:00
947,2018-08-28 10:00:00,110.15,110.23,110.06,110.11,110.11,976563,10:00:00
948,2018-08-28 11:00:00,110.11,110.26,110.02,110.02,110.02,1292952,11:00:00
949,2018-08-28 12:00:00,110.02,110.31,110.0,110.24,110.24,2020502,12:00:00
950,2018-08-28 13:00:00,110.23,110.34,110.0,110.32,110.32,3509281,13:00:00
951,2018-08-28 14:00:00,110.26,110.3,110.14,110.3,110.3,0,14:00:00
952,2018-08-28 15:00:00,110.23,110.26,110.2,110.2,110.2,0,15:00:00
953,2018-08-28 16:00:00,110.25,110.3,110.25,110.3,110.3,0,16:00:00
954,2018-08-28 17:00:00,110.3,110.3,110.27,110.27,110.27,0,17:00:00
955,2018-08-29 01:00:00,110.76,110.76,110.76,110.76,110.76,0,01:00:00
956,2018-08-29 02:00:00,110.32,110.4,110.17,110.4,110.4,0,02:00:00
957,2018-08-29 03:00:00,110.38,110.46,110.2,110.21,110.21,0,03:00:00
958,2018-08-29 04:00:00,110.23,110.4,110.2,110.3,110.3,0,04:00:00
959,2018-08-29 05:00:00,110.33,111.47,110.33,111.47,111.47,4457975,05:00:00
960,2018-08-29 06:00:00,111.45,111.96,111.27,111.89,111.89,2632113,06:00:00
961,2018-08-29 07:00:00,111.88,111.94,111.51,111.54,111.54,2292832,07:00:00
962,2018-08-29 08:00:00,111.55,111.7,111.51,111.61,111.61,1288588,08:00:00
963,2018-08-29 09:00:00,111.61,111.62,111.5,111.51,111.51,1563271,09:00:00
964,2018-08-29 10:00:00,111.51,111.8,111.51,111.68,111.68,2005739,10:00:00
965,2018-08-29 11:00:00,111.69,112.02,111.69,112.02,112.02,3652559,11:00:00
966,2018-08-29 12:00:00,112.02,112.02,111.51,112.02,112.02,0,12:00:00
967,2018-08-29 13:00:00,112.0,112.1,112.0,112.07,112.07,0,13:00:00
968,2018-08-29 14:00:00,112.02,112.17,112.02,112.1,112.1,0,14:00:00
969,2018-08-29 15:00:00,112.15,112.15,112.1,112.11,112.11,0,15:00:00
970,2018-08-30 01:00:00,111.89,111.89,111.82,111.87,111.87,0,01:00:00
971,2018-08-30 02:00:00,111.73,111.85,111.7,111.85,111.85,0,02:00:00
972,2018-08-30 03:00:00,111.85,111.95,111.75,111.94,111.94,0,03:00:00
973,2018-08-30 04:00:00,111.93,111.94,111.75,111.82,111.82,0,04:00:00
974,2018-08-30 05:00:00,111.86,111.94,111.6,111.7,111.7,0,05:00:00
975,2018-08-30 06:00:00,111.66,112.28,111.55,112.14,112.14,4710599,06:00:00
976,2018-08-30 07:00:00,112.12,112.51,111.98,112.26,112.26,3285760,07:00:00
977,2018-08-30 08:00:00,112.25,112.5,112.2,112.43,112.43,1931899,08:00:00
978,2018-08-30 09:00:00,112.44,112.61,112.38,112.54,112.54,1482972,09:00:00
979,2018-08-30 10:00:00,112.54,112.6,111.72,111.73,111.73,2837479,10:00:00
980,2018-08-30 11:00:00,111.75,112.04,111.46,111.78,111.78,2756987,11:00:00
981,2018-08-30 12:00:00,111.77,111.95,111.64,111.95,111.95,2841167,12:00:00
982,2018-08-30 13:00:00,111.95,112.04,111.76,111.9,111.9,0,13:00:00
983,2018-08-30 14:00:00,111.88,111.94,111.77,111.94,111.94,0,14:00:00
984,2018-08-30 15:00:00,111.81,111.93,111.71,111.93,111.93,0,15:00:00
985,2018-08-30 16:00:00,111.73,111.87,111.73,111.78,111.78,0,16:00:00
986,2018-08-31 01:00:00,111.78,111.78,111.78,111.78,111.78,0,01:00:00
987,2018-08-31 02:00:00,111.6,111.61,111.6,111.61,111.61,0,02:00:00
988,2018-08-31 03:00:00,111.63,111.92,111.56,111.77,111.77,0,03:00:00
989,2018-08-31 04:00:00,111.77,111.83,111.51,111.51,111.51,0,04:00:00
990,2018-08-31 05:00:00,111.55,112.76,111.55,112.64,112.64,3882283,05:00:00
991,2018-08-31 06:00:00,112.66,112.77,112.4,112.41,112.41,2115426,06:00:00
992,2018-08-31 07:00:00,112.42,112.43,111.79,112.04,112.04,2571702,07:00:00
993,2018-08-31 08:00:00,112.04,112.04,111.79,111.88,111.88,1173706,08:00:00
994,2018-08-31 09:00:00,111.87,111.93,111.52,111.72,111.72,1569380,09:00:00
995,2018-08-31 10:00:00,111.72,112.04,111.68,111.86,111.86,1749998,10:00:00
996,2018-08-31 11:00:00,111.87,112.55,111.82,112.33,112.33,4253540,11:00:00
