Date,Open,High,Low,Close,Adj Close,Volume
2018-06-29,125.73999786376953,127.7300033569336,125.73999786376953,126.43000030517578,117.79853057861328,5669700
2018-07-02,125.27999877929688,125.29000091552734,123.55999755859375,124.25,115.76734161376953,5073500
2018-07-03,125.45999908447266,126.69000244140625,124.55000305175781,124.7300033569336,116.214599609375,3919600
2018-07-05,126.11000061035156,126.25,123.81999969482422,123.9800033569336,115.51578521728516,5926900
2018-07-06,123.5199966430664,124.5199966430664,123.19000244140625,124.13999938964844,115.66487121582031,4020000
2018-07-09,125.0,126.27999877929688,124.69000244140625,125.98999786376953,117.3885726928711,4602200
2018-07-10,127.33000183105469,128.50999450683594,126.75,127.58999633789062,118.87932586669922,5092100
2018-07-11,126.2300033569336,126.68000030517578,122.97000122070312,123.5199966430664,115.08718872070312,6631800
2018-07-12,124.44000244140625,124.94999694824219,123.58999633789062,124.26000213623047,115.77667236328125,3745200
2018-07-13,124.19999694824219,124.87999725341797,123.62999725341797,124.04000091552734,115.57169342041016,3352800
2018-07-16,123.01000213623047,123.87999725341797,121.87999725341797,122.9800033569336,114.58406066894531,4317800
2018-07-17,122.36000061035156,122.95999908447266,121.80000305175781,121.91000366210938,113.58711242675781,4135200
2018-07-18,121.23999786376953,121.66999816894531,119.66999816894531,121.52999877929688,113.23304748535156,6061300
2018-07-19,121.0999984741211,122.13999938964844,121.01000213623047,121.66999816894531,113.36348724365234,4471400
2018-07-20,121.25,122.3499984741211,121.01000213623047,122.2699966430664,113.92253112792969,5394700
2018-07-23,122.3499984741211,123.06999969482422,121.16000366210938,121.33000183105469,113.04669952392578,5359400
2018-07-24,121.87000274658203,124.16000366210938,121.86000061035156,123.8499984741211,115.39466094970703,4423500
2018-07-25,123.62000274658203,125.2300033569336,123.2699966430664,124.9000015258789,116.37297821044922,4278800
2018-07-26,124.69999694824219,125.37999725341797,123.80000305175781,123.94999694824219,115.48783874511719,5544100
2018-07-27,122.79000091552734,127.04000091552734,122.08000183105469,125.97000122070312,117.36993408203125,7580900
