Date,Open,High,Low,Close,Adj Close,Volume
2018-06-29,65.87999725341797,65.98999786376953,64.33999633789062,64.3499984741211,60.41398620605469,10754700
2018-07-02,63.939998626708984,65.29000091552734,63.709999084472656,65.16999816894531,61.183837890625,7449400
2018-07-03,65.4000015258789,65.4000015258789,64.27999877929688,64.5,60.554813385009766,3242900
2018-07-05,65.0999984741211,65.38999938964844,64.44000244140625,65.08999633789062,61.108726501464844,6678800
2018-07-06,64.95999908447266,66.7300033569336,64.68000030517578,66.4800033569336,62.4137077331543,7108200
2018-07-09,67.41999816894531,68.69000244140625,67.16000366210938,67.63999938964844,63.50274658203125,8026500
2018-07-10,68.4000015258789,68.7699966430664,67.70999908447266,68.23999786376953,64.06605529785156,6329800
2018-07-11,67.94000244140625,67.94000244140625,66.80999755859375,67.30000305175781,63.18355178833008,5926800
2018-07-12,67.94000244140625,70.33999633789062,67.16999816894531,67.98999786376953,63.831356048583984,14054100
2018-07-13,67.98999786376953,69.55000305175781,67.98999786376953,68.62999725341797,64.43219757080078,5592100
2018-07-16,68.66999816894531,68.77999877929688,68.11000061035156,68.23999786376953,64.06605529785156,4594100
2018-07-17,68.23999786376953,68.30000305175781,67.36000061035156,67.94000244140625,63.7844123840332,5312600
2018-07-18,67.8499984741211,68.36000061035156,67.55999755859375,67.9000015258789,63.746864318847656,5129500
2018-07-19,67.55999755859375,67.75,64.76000213623047,66.13999938964844,62.09450149536133,9621100
2018-07-20,65.75,65.9800033569336,65.05999755859375,65.26000213623047,61.26832580566406,6331200
2018-07-23,65.3499984741211,66.56999969482422,65.33000183105469,66.33999633789062,62.28227615356445,5456900
2018-07-24,65.80999755859375,66.20999908447266,65.30999755859375,65.58000183105469,62.036319732666016,6764600
2018-07-25,65.30000305175781,66.0,65.13999938964844,65.98999786376953,62.424163818359375,4586500
2018-07-26,66.23999786376953,66.73999786376953,66.16000366210938,66.33999633789062,62.7552604675293,4579200
2018-07-27,65.95999908447266,67.05000305175781,65.93000030517578,66.66999816894531,63.06742858886719,4545200
2018-07-30,66.6500015258789,67.58999633789062,66.5999984741211,67.43000030517578,63.78635787963867,4669300
2018-07-31,67.45999908447266,67.66000366210938,64.8499984741211,64.86000061035156,61.3552360534668,9351400
2018-08-01,65.0,65.48999786376953,63.720001220703125,64.08999633789062,60.626834869384766,9565900
2018-08-02,63.77000045776367,64.19000244140625,63.22999954223633,63.779998779296875,60.33358383178711,6806100
2018-08-03,63.90999984741211,65.23999786376953,63.70000076293945,64.88999938964844,61.38360595703125,4805500
2018-08-06,64.8499984741211,65.30000305175781,64.69000244140625,65.04000091552734,61.52550506591797,4738100
2018-08-07,65.41999816894531,66.0199966430664,64.95999908447266,65.44999694824219,61.91334533691406,5716400
2018-08-08,68.0199966430664,69.38999938964844,66.72000122070312,68.16999816894531,64.48637390136719,18507400
2018-08-09,68.16999816894531,69.27999877929688,67.9800033569336,68.56999969482422,64.86474609375,9074000
2018-08-10,68.5,69.12000274658203,68.20999908447266,69.05000305175781,65.31881713867188,5918800
2018-08-13,69.25,70.1500015258789,68.55999755859375,69.5,65.74449157714844,6795300
2018-08-14,69.5,71.88999938964844,69.5,71.37999725341797,67.52291107177734,9902200
2018-08-15,71.04000091552734,71.7699966430664,70.27999877929688,71.63999938964844,67.76885223388672,6965600
2018-08-16,72.23999786376953,73.87000274658203,72.0,73.19999694824219,69.24456024169922,9037100
2018-08-17,73.04000091552734,74.23999786376953,72.7699966430664,73.68000030517578,69.6986312866211,7145900
2018-08-20,73.9800033569336,74.9000015258789,73.79000091552734,74.62000274658203,70.58784484863281,5873000
2018-08-21,74.30000305175781,74.5999984741211,73.30999755859375,73.69000244140625,69.70809173583984,5072600
2018-08-22,73.5,74.54000091552734,73.13999938964844,73.91000366210938,69.91619873046875,5259100
2018-08-23,73.70999908447266,73.9000015258789,73.19999694824219,73.63999938964844,69.6607894897461,4299600
2018-08-24,73.63999938964844,74.25,73.58999633789062,74.08000183105469,70.07701110839844,5499700
2018-08-27,74.19999694824219,75.0999984741211,74.16000366210938,74.95999908447266,70.90946197509766,4770800
2018-08-28,75.0,75.02999877929688,73.9000015258789,74.91999816894531,70.87162780761719,5535100
2018-08-29,74.86000061035156,74.91999816894531,74.20999908447266,74.44999694824219,70.42700958251953,3781100
2018-08-30,74.0999984741211,74.77999877929688,73.6500015258789,74.52999877929688,70.50270080566406,4036500
2018-08-31,74.45999908447266,75.30999755859375,74.30999755859375,75.23999786376953,71.17434692382812,5644700
2018-09-04,74.9800033569336,75.01000213623047,73.36000061035156,74.0,70.00132751464844,9709000
2018-09-05,73.88999938964844,75.22000122070312,72.81999969482422,74.88999938964844,70.8432388305664,14728800
2018-09-06,75.01000213623047,76.30999755859375,74.08999633789062,76.06999969482422,71.95948028564453,9470900
2018-09-07,75.88999938964844,77.41999816894531,75.83000183105469,77.29000091552734,73.11356353759766,9984600
2018-09-10,77.2699966430664,77.80000305175781,75.62999725341797,75.63999938964844,71.55271911621094,5329200
2018-09-11,74.91000366210938,75.94000244140625,74.58000183105469,75.7300033569336,71.63785552978516,4980800
2018-09-12,75.83000183105469,77.5,75.62000274658203,77.31999969482422,73.14192962646484,6154900
2018-09-13,77.97000122070312,78.5,76.88999938964844,77.08000183105469,72.91490936279297,6847600
2018-09-14,77.44999694824219,77.73999786376953,76.86000061035156,76.91000366210938,72.75409698486328,5019000
2018-09-17,76.83000183105469,78.19999694824219,76.76000213623047,78.0999984741211,73.87979125976562,8987800
2018-09-18,78.04000091552734,79.18000030517578,77.61000061035156,78.61000061035156,74.36222076416016,7718000
2018-09-19,78.80999755859375,79.94000244140625,78.4800033569336,78.95999908447266,74.69331359863281,7808600
2018-09-20,79.41000366210938,79.97000122070312,79.23999786376953,79.38999938964844,75.10008239746094,6736700
2018-09-21,79.45999908447266,79.93000030517578,78.58000183105469,79.58999633789062,75.28926849365234,12104700
2018-09-24,79.22000122070312,79.37000274658203,78.12000274658203,78.73999786376953,74.48519897460938,7129400
2018-09-25,78.33999633789062,78.9000015258789,77.30999755859375,77.61000061035156,73.41626739501953,8941600
2018-09-26,77.87000274658203,79.08999633789062,77.33000183105469,78.43000030517578,74.19196319580078,6001000
2018-09-27,78.47000122070312,79.43000030517578,78.3499984741211,78.76000213623047,74.5041275024414,8946000
2018-09-28,78.38999938964844,79.08999633789062,78.26000213623047,78.72000122070312,74.4662857055664,6317400
2018-10-01,79.05000305175781,80.55999755859375,78.94999694824219,79.5,75.20413208007812,6452800
2018-10-02,79.27999877929688,79.98999786376953,79.16000366210938,79.23999786376953,74.95817565917969,3929600
2018-10-03,79.66000366210938,80.47000122070312,79.19999694824219,79.9000015258789,75.58253479003906,4825100
2018-10-04,79.56999969482422,79.97000122070312,78.97000122070312,79.38999938964844,75.10008239746094,6577800
2018-10-05,79.22000122070312,79.69000244140625,78.44000244140625,78.66999816894531,74.41899108886719,4540800
2018-10-08,78.80999755859375,80.0,78.7300033569336,79.80000305175781,75.48793029785156,5256000
2018-10-09,79.76000213623047,79.88999938964844,78.80999755859375,79.48999786376953,75.19468688964844,3701700
2018-10-10,80.01000213623047,80.52999877929688,78.69999694824219,78.91999816894531,74.65548706054688,14047100
2018-10-11,76.69000244140625,77.06999969482422,72.5999984741211,73.19000244140625,69.23511505126953,17094600
2018-10-12,74.51000213623047,74.97000122070312,73.2699966430664,74.58000183105469,70.54999542236328,9479700
2018-10-15,74.16999816894531,74.97000122070312,73.0199966430664,73.05999755859375,69.11212921142578,7383700
2018-10-16,73.54000091552734,73.75,72.6500015258789,73.72000122070312,69.73646545410156,10207400
2018-10-17,73.95999908447266,74.83000183105469,73.75,74.36000061035156,70.34188079833984,7234000
2018-10-18,74.47000122070312,75.16999816894531,73.7699966430664,74.52999877929688,70.50270080566406,7315700
2018-10-19,74.38999938964844,75.62000274658203,73.94999694824219,74.18000030517578,70.1716079711914,7274700
2018-10-22,74.44999694824219,74.94000244140625,72.5999984741211,72.83999633789062,68.90402221679688,5390400
2018-10-23,71.2699966430664,72.91000366210938,70.44999694824219,72.44999694824219,69.0087890625,5862800
2018-10-24,72.12999725341797,72.56999969482422,69.58000183105469,69.80999755859375,66.49418640136719,6936900
2018-10-25,70.08000183105469,71.12999725341797,69.55000305175781,70.66999816894531,67.3133316040039,9234600
2018-10-26,70.0,70.80000305175781,69.16999816894531,70.12000274658203,66.78947448730469,8538100
2018-10-29,71.16000366210938,71.5199966430664,69.4800033569336,70.54000091552734,67.18950653076172,6262100
2018-10-30,71.02999877929688,72.47000122070312,70.33000183105469,72.38999938964844,68.95164489746094,7205900
